단어,개체명 인식,id,
 ,O,GCaOQobLSaM,
"여행,",O,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
전주,B_LOC,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
"볼거리,",O,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
전주,B_LOC,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
"먹을거리,",O,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
전부,O,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
남부시장,B_TOR,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
도깨비,O,GCaOQobLSaM,
 ,O,GCaOQobLSaM,
"시장""",O,GCaOQobLSaM,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
"""■",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
KBS,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
걸어서 세계속으,O,5etE2YHTM3Y,
로,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
PD,O,5etE2YHTM3Y,
들이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
직접,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
만든,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
해외여행전문,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
유투브,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
채널,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
【,O,5etE2YHTM3Y,
"Everywhere, K",O,5etE2YHTM3Y,
】,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
KBS전주,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
PD,O,5etE2YHTM3Y,
들이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
제안하는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
전북,O,5etE2YHTM3Y,
여행전문콘텐츠【,O,5etE2YHTM3Y,
"Everywhere, K_걸어서 전라북도",O,5etE2YHTM3Y,
】,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
구독',O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
버튼을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
누르고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
"10,000여 개",O,5etE2YHTM3Y,
의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
생생한,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
【HD】영상을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
공유,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
해,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
보세요!,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
한국어,O,5etE2YHTM3Y,
",",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
영어,O,5etE2YHTM3Y,
",",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
중국어,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
자막이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
제공됩니다,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
KBS 걸어서세계속으로,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
홈페이지,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
-,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
http://travel.kbs.co.kr,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■자세한,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
내용,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
더보기,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
h,O,5etE2YHTM3Y,
ttp://,O,5etE2YHTM3Y,
blog.jb.go.kr/220377370442,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
[,O,5etE2YHTM3Y,
한국어,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
정보],O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
구석구석,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
골목골목,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
마다,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
사람들의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
숨은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이야기가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
자리하고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
한옥마을,B_TOR,5etE2YHTM3Y,
.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
누군가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
담벼락에,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
한가득,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
꽃을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
피웠습니다.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
어머니,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
벽을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
누가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이렇게,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예쁘게,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
그려놨어요?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
골목에,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
사는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
‘,O,5etE2YHTM3Y,
선재양반,O,5etE2YHTM3Y,
’이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
그렸어요.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
학생,O,5etE2YHTM3Y,
들이랑,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
젊은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
사람들이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
우르르,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
왔다,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
갔다,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
하는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
걸,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
가만히,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
바라보고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있으면,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
‘너희는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
젊어서,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
좋겠다’,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
하죠.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
언제,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이렇게,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
바뀐,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
거지?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
촌으로,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이쪽으로,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
가면,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
미술관도,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
많고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
공방도,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
많고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
꽃길,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
따라,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
물길,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
따라,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이어진,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
길에는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
또,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
하나의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
마을이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
들어섰습니다.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
서학동,B_TOR,5etE2YHTM3Y,
예술마을,I_TOR,5etE2YHTM3Y,
인데요.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
학교가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
많아,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
선생,O,5etE2YHTM3Y,
촌이라,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
불리던,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이곳이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
지금은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술인,O,5etE2YHTM3Y,
들의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
마을이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
됐습니다.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
매주,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
토요일,O,5etE2YHTM3Y,
이면,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술가,O,5etE2YHTM3Y,
들은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
장은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
열고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
직접,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
거리로,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
나오는데요.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술이라는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
것들을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
우리가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
문턱,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
하나,O,5etE2YHTM3Y,
를,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
낮춰서,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
편하게,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
어디서든,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
공유할,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
수,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
나눌,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
수,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
우리가,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
취할,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
수,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있다는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
개념을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
가지고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
장을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
움직이고,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
있는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
거죠.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술인,O,5etE2YHTM3Y,
들의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
손,O,5etE2YHTM3Y,
을,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
탄,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
작품들이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
즐비합니다.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예쁘다.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
직접,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
다,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
만드신,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
거예요?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
얼마예요?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
5천원,O,5etE2YHTM3Y,
이요.,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
5천원,O,5etE2YHTM3Y,
이요?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
이거는,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
사야할,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
것,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
같은데,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
어때요?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
딱,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
제,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
것이죠?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
잘,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
어울리죠?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
제,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
것이죠?,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
눈,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
둘,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
곳이,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
많은,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
예술인,O,5etE2YHTM3Y,
들의,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
장터.,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
[Information],O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■클립명:,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
전북,O,5etE2YHTM3Y,
1-,O,5etE2YHTM3Y,
전주,B_LOC,5etE2YHTM3Y,
05월 20일,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
■촬영,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
편집,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
제작:,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
한상준,O,5etE2YHTM3Y,
",",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
허유리,O,5etE2YHTM3Y,
(,O,5etE2YHTM3Y,
KBS,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
Produce,O,5etE2YHTM3Y,
r)/,O,5etE2YHTM3Y,
최낙준,O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
[,O,5etE2YHTM3Y,
K,O,5etE2YHTM3Y,
eyword,O,5etE2YHTM3Y,
],O,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,5etE2YHTM3Y,
전북,O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
"여행,",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
전주,B_LOC,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
"여행,",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
전주,B_LOC,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
"볼거리,",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
전주,B_LOC,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
"먹을거리,",O,5etE2YHTM3Y,
 ,O,5etE2YHTM3Y,
서학동,B_TOR,5etE2YHTM3Y,
예술장터,I_TOR,5etE2YHTM3Y,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
음,O,PCF9mUf0GM8,
악도시여행,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
시리즈,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
전주,B_LOC,PCF9mUf0GM8,
편,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
|,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
한옥마을,B_TOR,PCF9mUf0GM8,
에서,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
감상하는,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
라이브,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
버스킹,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
곡목,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
대니보이,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
|,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Danny Boy,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
연주,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
바이올린,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
남근,O,PCF9mUf0GM8,
형,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
피아노,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
박상호,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
기획,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
일미터클래식,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
장소협찬,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
전주,B_LOC,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
차경,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
카페,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
나래이션,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
클래식큐레이터,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
앨리스,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
*,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
녹음,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
:,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
일미터스튜디오,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
▼,O,PCF9mUf0GM8,
클래식,O,PCF9mUf0GM8,
을,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
쉽게,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
입문하는,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
방법과,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
순서,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Classical,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Music,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
for Beginners,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
https://,O,PCF9mUf0GM8,
www,O,PCF9mUf0GM8,
.youtube,O,PCF9mUf0GM8,
.com,O,PCF9mUf0GM8,
/playlist,O,PCF9mUf0GM8,
?list=PLD5M-g6b2MiPa4BkeCSGxI-c0OUZS2R8z,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
▼,O,PCF9mUf0GM8,
클래식,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
명곡,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
베스트,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
모음,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Collection,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
of,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Classical,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Music,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
https://,O,PCF9mUf0GM8,
www,O,PCF9mUf0GM8,
.youtube,O,PCF9mUf0GM8,
.com,O,PCF9mUf0GM8,
/playlist,O,PCF9mUf0GM8,
?list=PLD5M-g6b2MiNJBRy_b6UfPHnyGCGO1dY,O,PCF9mUf0GM8,
-,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
▼무료음원,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
다운로드,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Free,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Download,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
Music,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
https://,O,PCF9mUf0GM8,
lifenart.tistory.com/category/,O,PCF9mUf0GM8,
FreeMusic,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
▼,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
About,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
1m,O,PCF9mUf0GM8,
Classic,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
클래식,O,PCF9mUf0GM8,
과,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
만나는,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
가까운,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
거리,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
일미터클래식,O,PCF9mUf0GM8,
은',O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
2006년부터,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
찾아가는클래식,O,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
및,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
최고의클래식,O,PCF9mUf0GM8,
",'",O,PCF9mUf0GM8,
라이벌콘서트,O,PCF9mUf0GM8,
",'",O,PCF9mUf0GM8,
악기체험,O,PCF9mUf0GM8,
",'",O,PCF9mUf0GM8,
그림읽어주는베토벤,O,PCF9mUf0GM8,
등,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
다양한프로그램을,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
개발하고,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
있으며,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
네이버,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
&,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
유튜브,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
채널을,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
통해서,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
온라인,O,PCF9mUf0GM8,
라디오,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
[,O,PCF9mUf0GM8,
굿모닝클래식,O,PCF9mUf0GM8,
],O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
[,O,PCF9mUf0GM8,
클래식 읽어주는 라디오,O,PCF9mUf0GM8,
]를,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
진행하고,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
있습니다.,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
"초,중,고생",O,PCF9mUf0GM8,
을,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
위한,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
[온라인,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
음악교육]콘텐츠도,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
제작,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
지원하고,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
있습니다.,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
▼,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
About,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
1m,O,PCF9mUf0GM8,
Classic,O,PCF9mUf0GM8,
ㅡㅡㅡ,ㅡㅡㅡ,PCF9mUf0GM8,
Near,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
distance,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
to,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
meet,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
classical,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
"music,'One-Meter Classic",O,PCF9mUf0GM8,
,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
has,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
been,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
developing,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
various,O,PCF9mUf0GM8,
 ,O,PCF9mUf0GM8,
