단어,개체명 인식,id,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
🍽,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
7:32,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
하누식당,B_RES,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
더블루테라 호텔,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
바로,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
근처에,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
있어서,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
간,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
"곳인데,",O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
아침,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
식사하기에,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
든든하고,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
맛있었어요!,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
간장새우밥,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
먹었는데,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
만족했어요,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
:),O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
☕,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
7:44,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
보사노바,B_CAF,0WDF1Y6pBuk,
커피,I_CAF,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
보사노바 강릉점,B_CAF,0WDF1Y6pBuk,*
이랑은,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
조금,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
다른,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
모습이더라구요!,O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
강릉,B_LOC,0WDF1Y6pBuk,
점은,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
바다,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
위주의,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
뷰,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
였다면,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
속초,B_LOC,0WDF1Y6pBuk,
점은,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
좀더,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
숲풀?이,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
배경이,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
되는,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
곳.,O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
4층,O,0WDF1Y6pBuk,
까지,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
있는데도,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
사람이,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
꽉,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
차있었던,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
인기,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
많은,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
카페였어요.,O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
🎵,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
Music,O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
(기입,O,0WDF1Y6pBuk,
 ,O,0WDF1Y6pBuk,
예정),O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,0WDF1Y6pBuk,
감사합니다,O,0WDF1Y6pBuk,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
(권장,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
해상도:,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
1080p,O,L2sFjdoSv7U,
),O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
"안녕하세요,",O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
여러분!,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
유디,O,L2sFjdoSv7U,
입니다.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
지난 6월,O,L2sFjdoSv7U,
의,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
마지막 날,O,L2sFjdoSv7U,
에,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
친구,O,L2sFjdoSv7U,
와,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
속초,B_LOC,L2sFjdoSv7U,
로,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
짧게,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
휴가를,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
다녀왔어요.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
장마,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
시작,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
전이었지만,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
비가,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
많이,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
온다고,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
해서,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
걱정했는데,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
무사히,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
잘,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
다녀왔습니다.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
숙소가,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
바다,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
바로,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
앞,O,L2sFjdoSv7U,
이어서,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
오션뷰,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
감상,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
원없이,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
하고,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
왔어요,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
☺,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
가고,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
싶었던,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
카페,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
시드누아,B_CAF,L2sFjdoSv7U,
도,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
만족스러웠고,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
순두부,O,L2sFjdoSv7U,
도,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
너무,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
맛있게,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
먹고,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
왔습니다.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
여행을,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
다녀온,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
뒤로,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
갑자기,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
로나코,O,L2sFjdoSv7U,
가,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
더,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
심해졌더라고요.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
저도,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
이후로,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
계속,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
집에서,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
칩거,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
생활,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
중이랍니다😂,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
모두,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
건강,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
조심하세요!,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
이번,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
영상도,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
재밌게,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
봐주세요.,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
구독과,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
좋아요는,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
제게,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
큰,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
힘이,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
됩니다.,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
감사합니다!,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,L2sFjdoSv7U,
#브이로그,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
#일상브이로그,O,L2sFjdoSv7U,
 ,O,L2sFjdoSv7U,
#vlog,O,L2sFjdoSv7U,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,F_YWtPaS9hQ,
속초,B_LOC,F_YWtPaS9hQ,
맛집#,O,F_YWtPaS9hQ,
양양,B_LOC,F_YWtPaS9hQ,
맛집#여행먹방브이로그,O,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
💙타임라인💙,O,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
0:00,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
시작,O,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
0:21,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
하와이,B_RES,F_YWtPaS9hQ,*
새우트럭,I_RES,F_YWtPaS9hQ,*
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
5:00,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
공,B_RES,F_YWtPaS9hQ,
가네,I_RES,F_YWtPaS9hQ,
감자,I_RES,F_YWtPaS9hQ,
옹심이,I_RES,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
11:02,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
청초수물회,B_RES,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
17:31,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
숑숑,B_RES,F_YWtPaS9hQ,*
돈까스,I_RES,F_YWtPaS9hQ,*
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
21:05,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
홍리마라탕,B_RES,F_YWtPaS9hQ,*
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
22:28,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
웅이,B_RES,F_YWtPaS9hQ,*
네,I_RES,F_YWtPaS9hQ,*
무뼈닭발,I_RES,F_YWtPaS9hQ,*
ㅡㅡㅡ,ㅡㅡㅡ,F_YWtPaS9hQ,
instagram,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
:,O,F_YWtPaS9hQ,
 ,O,F_YWtPaS9hQ,
https,O,F_YWtPaS9hQ,
://,O,F_YWtPaS9hQ,
www,O,F_YWtPaS9hQ,
.instagram.com/2cow0,O,F_YWtPaS9hQ,
/,O,F_YWtPaS9hQ,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,grl6NmEynZY,
유튜브,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
#일상,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
#브이로그,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
#,O,grl6NmEynZY,
속초,B_LOC,grl6NmEynZY,
 ,O,grl6NmEynZY,
#,O,grl6NmEynZY,
속초,B_LOC,grl6NmEynZY,
여행,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
#,O,grl6NmEynZY,
영금정,B_TOR,grl6NmEynZY,
 ,O,grl6NmEynZY,
#,O,grl6NmEynZY,
문우당서림,B_TOR,grl6NmEynZY,
 ,O,grl6NmEynZY,
#,O,grl6NmEynZY,
칠성조선소,B_CAF,grl6NmEynZY,
 ,O,grl6NmEynZY,
#vlog,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
#daily,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
#,O,grl6NmEynZY,
sokcho,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
BGM🎵,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
Song,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
:,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
danmoo,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
-,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
sweet,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
memories,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
Video,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
link,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
:,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
http,O,grl6NmEynZY,
s://,O,grl6NmEynZY,
youtu.be/k8Ah51p7Mgw,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
Song,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
:,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
danmoo,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
-,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
find,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
me,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,grl6NmEynZY,
Video,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
link,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
:,O,grl6NmEynZY,
 ,O,grl6NmEynZY,
https,O,grl6NmEynZY,
://,O,grl6NmEynZY,
youtu.be/TaVLl_elGtE,O,grl6NmEynZY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
짧고,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
굵게,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
다녀온,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
가족,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
여행❤,O,_OxfD3gREEY,
ㅡㅡㅡ,ㅡㅡㅡ,_OxfD3gREEY,
A,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
short,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
&,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
sweet,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
traveling,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
vlog❤,O,_OxfD3gREEY,
ㅡㅡㅡ,ㅡㅡㅡ,_OxfD3gREEY,
___________________________________,O,_OxfD3gREEY,
ㅡㅡㅡ,ㅡㅡㅡ,_OxfD3gREEY,
#,O,_OxfD3gREEY,
속초,B_LOC,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
#여행,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
#브이로그,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
#,O,_OxfD3gREEY,
청초수물회,B_RES,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
#힐링,O,_OxfD3gREEY,
 ,O,_OxfD3gREEY,
#,O,_OxfD3gREEY,
유쿨렐레,O,_OxfD3gREEY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,DWQs8j5tem4,
속초,B_LOC,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#여행브이로그,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
설악산,B_TOR,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#데이트,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
1박2일,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#국내여행,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
강원도,B_LOC,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#맛집,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
속초,B_LOC,DWQs8j5tem4,
맛집,O,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
영금정,B_TOR,DWQs8j5tem4,
 ,O,DWQs8j5tem4,
#,O,DWQs8j5tem4,
칠성조선소,B_CAF,DWQs8j5tem4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#브이로그,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#여행브이로그,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#,O,OrcdKQYDteU,
속초,B_LOC,OrcdKQYDteU,
여행브이로그,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
#vlog,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#travel,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#일상브이로그,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#커플브이로그,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
안녕하세요!,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
쑤비서,O,OrcdKQYDteU,
에요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
-,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
이번주,O,OrcdKQYDteU,
에는,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
여행,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
브이로그,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
영상으로,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
왔어요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
😄,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
월요일,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
휴가,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
내서,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
2박3일,O,OrcdKQYDteU,
로,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
꿀먹방을,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
하고,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
왔답니다,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
❤,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
여행브이로그인지,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
커플브이로그인지,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
먹방브이로그인지,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
헷갈리지만,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
확실한건,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
돼지런하게,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
먹고만,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
온,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
것,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
같네요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
ㅎㅎ,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
많이,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
부족하지만,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
찾아와주시는,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
여러분들께,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
너무,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
너무,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
너무,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
감사드려요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
🙇,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
♀,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
혹시나,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
궁금한,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
점이,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
있으시거나,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
영상에,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
대한,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
피드백이,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
있다면,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
언제든지,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
댓글로,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
남겨주세요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
💖,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
이번,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
영상도,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
시청해주신분들,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
정말,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
감사합니다,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
!,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
(,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
³)♥,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
좋은,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
하루,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
되세요,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
🌱,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
#Information,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#호텔,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#Sunrise,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
Hotel,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
#,O,OrcdKQYDteU,
썬라이즈호텔,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
DAY,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
1,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
가평휴게소,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
느타리버섯,O,OrcdKQYDteU,
개장,O,OrcdKQYDteU,
",",O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
잣소고기국밥,O,OrcdKQYDteU,
",",O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
호두잣과자,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
내린천 휴게소,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
엄지네포장마차,B_RES,OrcdKQYDteU,
(,O,OrcdKQYDteU,
속초,B_LOC,OrcdKQYDteU,
점),O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
꼬막비빔밥,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
속초중앙시장,B_TOR,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
#NAME?,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
2,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
강릉동화가든,B_RES,OrcdKQYDteU,*
 ,O,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
짬뽕순두부,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
속초해수욕장,B_TOR,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
설악케이블카,B_TOR,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
청초수물회,B_RES,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
속초중앙시장,B_TOR,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
회센터(,O,OrcdKQYDteU,
소희네,B_RES,OrcdKQYDteU,
횟집),I_RES,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
-,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
DAY,O,OrcdKQYDteU,
 ,O,OrcdKQYDteU,
3,O,OrcdKQYDteU,
ㅡㅡㅡ,ㅡㅡㅡ,OrcdKQYDteU,
