32:51:00 [ 성심당 ] 빵 들	O O B_CAF O O O
첫번째 코스는 해돋이 명소로 불리우는 추암촛대바위 입니다.	O O O O O B_TOR O
(ENG) CAFE VLOG / 코로나 ..멱살 잡고싶다...! 부산 광안리 에 있는 작은 개인 카페 브이로그 ?	O O O O O O O B_LOC B_TOR O O O O O O O
vlog. 천안 브이로그 | 개강 전 마지막으로 노는 일상, 뚜쥬루과자점돌가마점 , 기억저 장소 , 신라스테이 , 아산 신정호 , 천안 놀거리 추천	O B_LOC O O O O O O O B_CAF O O O O O O O O O B_LOC O O
VLOG l 천안 브이로그 l 아침 준비, 닭 포 포토이즘, 소품샵투어, 씨씨무드 고향에봄 한식 먹방, 빵파티, 백석대학교 , 돌솟해물뼈찜 , 한끗차이, 디저트소밀, 천안 여행, 힐링여행	O O B_LOC O O O O B_RES I_RES O O B_CAF B_CAF O O O O O B_RES O O O B_LOC O O
vlog | 직장인 일주일 데일리룩. 광주 담양 여행브이로그. 어텐션플리 즈. 올데이피크닉 . 쌍교갈비 . 무질서. 궁전제과 ( 포코마켓 원로그 코스 라벨아카이브프롬비기닝에프터먼데이 )	O O O O O B_LOC O O O O B_CAF O B_RES O B_CAF B_CAF O O O O O O
비 내리는 여수 여행| 여수 여행코스, 맛집추천, 루지 , 순천만국가정원 , 오동도 , 아쿠아플라넷 , 여행 브이로그✨,YEOS U trip	O O O O O O O O O B_TOR O O O O O O O O O
국립대구박물관 은 대구 와 경상북도 의 문화유산을	B_TOR O B_LOC O O O O
# 가평 글램핑 # 가평 여행 # 파인포레스트 # 바지락술찜 # 남이섬	O B_LOC O O B_LOC O O O O O O B_TOR
ep.5 | 200일 여행 | 울산 여행 | 태풍 | 십리대숲 은하수길 | 장생포고래박물관 | 간절곶 | 드라마세트장 | 한달 이나 늦은 브이로그 | 2019.09.20-21	O O O O O B_LOC O O O O B_TOR B_TOR O B_TOR O B_TOR O O O O O O O O O
[VLOG] 일상 브이로그 | 인천 차이나타운 ?? 중국 음식 먹방, 월미도 데이트 ????	O O O O B_LOC B_TOR O O O O B_TOR O O
숲 속의 헌책방. 영화 &#39; 내부자들 &#39 ; 촬영지. 단양 새한서점 가족 여행 브이로그 Danyang trip	O O O O O O O O O B_LOC B_TOR O O O O O
?? 키토스스튜디오	O B_CAF
# 속초아프리카 (01:21 ) (10:16 )	O B_RES O O O O
해운대 에서 광안리 로 넘어가는 택시 를 탔었을 때	B_TOR O B_TOR O O O O O O
저기 가리키고 있는 강건넛 편이 하회마을 이에요	O O O O O B_TOR O
[ 한커플 일기] #3 . 부산 아홉산숲 ?? 데이트 브이로그?? 꽁냥??꽁냥 주의	O O O O O B_LOC B_TOR O O O O O
대한민국 대구시 에 있는 하목정 의 배롱나무 와 육신사가로수길 의 배롱나무 를 담은 영상입니다.	O O O O B_TOR O O O O O O O O O
단양 여행 브이로그｜ 만천하스카이워크 ??	B_LOC O O B_TOR O
인천국제공항 근처에 있는 # 스타파이브 라는 창고형 큰 카페예요.	O O O O B_CAF O O O O
( 인스타 DM ) 아니 근데 부산 토박이인데 부산 형제 국밥 은 맛이 애매해요	O O O O O O B_LOC O B_LOC B_RES I_RES O O O
※ 산죽한옥마을호텔 ?? 산죽한정식 ?? 불국사 ?? 황남제빵소 ( 황리단길 ) ?? 대릉원 ( 흑백사진관 / 황리단길 ) Email: m ※본 영상은 사회적 거리두기 1단계 일때 촬영한 영상입니다	O O O B_RES O B_TOR O B_CAF O B_TOR O O B_TOR O O O B_TOR O O O O O O O O O O O
또 낙강물길공원 과 마지막으로 부용대 까지 안동 의 곳곳을 살펴보셨는데요	O B_TOR O O B_TOR O B_LOC O O O
묵호항 과 묵호바다 를 볼 수 있어요.	B_TOR O B_TOR O O O O
# 강원도 여행브이로그 # 강원도 브이로그 # 강원도 여행 # 강릉 여행브이로그 # 속초 여행브이로그 # 강릉 카페 # 강릉 맛집 # 강릉 가볼만한곳 # 강릉 여행코스 # 속초 여행코스 # 강원도 여행코스 # 강릉 먹거리 # 속초 먹거리 # 아바이마을 # 아바이마을 갯배 # 신다신 # 만석 닭강정 # 강릉 카페맛집	O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_LOC O O B_TOR O B_TOR B_TOR O B_RES O B_RES I_RES O B_LOC O
순천만 까지	B_TOR O
야식- 봉포머구리 - 바다정원카페 - 청초수물회 - 만석닭강정 #NAME?	O B_RES O B_CAF O B_RES O B_RES O
별리달리 : 돈까스 맛집!	B_RES O O O
( EN /CN /TW /VN SUB )【 EP. 02-04 】 대구 에서 만난 역대급 비주얼 베이 글 │국내여행지, 대구 여행코스,국내여행영상,혼자여행 국내, 대구 가볼만한곳, 대구 여행, 대구 카페, 트룰리베이커	O O O O O O O O O O B_LOC O O O O O O O B_LOC O O B_LOC O B_LOC O B_LOC O B_CAF
선성현문화단지	B_TOR
여기( 태화강국가정원 )에 오지않으면 볼수없다	O B_TOR O O O
♥ REDlog # 2.5 ｜ 스타필드 고양 방문기 2편 ! Vlog	O O O O O B_TOR B_LOC O O O O
[ 가평VLOG ] 남자친구 랑 첫 가평 여행?? / 여행 브이로그 / 커플 / 일상 / 주말 / 송원 막국수 / 바베큐 파티	O O O O O O B_LOC O O O O O O O O O O O B_RES I_RES O O O
안동 여행 / 안동 문화의거리 야경 / 음식골목 / Andong Travel / Andong Culture Street Night View	B_LOC O O B_TOR I_TOR O O O O O O O B_LOC O O O O
(ENG) 3박4일 경주 여행 브이로그ㅣ 경주월드 ??ㅣ냠냠이에서 친구 가 된 닮이 와 함께 ???	O O B_LOC O O B_TOR O O O O O O O O
# 강릉통일공원 , # 강원도 여행, # KoreaTourTV , #우리나라여행, # 한국여행TV , 강원도 강릉시 강동면 안인진리 에 있는 공원으로 2001년09월26일 에 개관하였다. 안인진리 의 안인항 과 등명해수욕장 의 중간 지점에 있으며, 전체 면적은 138,600㎡ 이다. 주요 시설은 통일안보 전시관, 함정전시관 등이 있다. 공원은 국민 의 통일 염원과 안보의식을 고취시킬 목적으로 설립되었다. 함정 전시관에서 전시되고 있는 잠수함 은 1996년9월 에 무장간첩 이 타고 온 잠수함 으로 침실과 식당, 회의실, 함장실, 대포 , 기관총 등을 모두 갖추고 있다.	O B_TOR O O B_LOC O O O O O O O O B_LOC B_LOC B_LOC B_TOR O O O O O O B_TOR O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
전라도 순천 | 순천만습지	O B_LOC O B_TOR
4K [혼자 여행기 vlog] 영국 엘리자베스 여왕 이 반한 봉정사 / 경북 안동 / 숨겨진 명소 추천 # 봉정사 # 안동 여행 # 봉정사 여행 #힐링장소 # 안동 가볼만한곳 # 극락전	O O O O O O O O O B_TOR O O B_LOC O O O O O B_TOR O B_LOC O O B_TOR O O O B_LOC O O B_TOR
오늘 의 여행지는 단양 고수동굴 , 사인암 .	O O O B_LOC B_TOR O B_TOR O
[ V LOG ] 인천 영종도 드라이브 브이로그 ?? 데이트코스 | 영종도 맛집 | 영종도 카페 | 이찌 2zzzzi	O O O O B_LOC B_TOR O O O O O B_TOR O O B_TOR O O O O
저희는 내려와서 벚굴식당 으로 이동합니다	O O B_RES O O
* 마늘순대전골 : 단양 원조마늘순대	O O O B_LOC B_RES
단양 카페산 국내여행 추천해 봅니다.	B_LOC B_CAF O O O
오늘 일정은 여기까지 하는걸로 하겠습니다	B_TOR O O O O
? 학곡리 막국수 닭갈비	O B_RES I_RES I_RES
2021.5.1 무등산 양떼목장	O B_TOR O
정말 아름다운 풍경은 병산서원 에서 앉아서만 볼 수 있는 장관입니다	O O O B_TOR O O O O O O
단양 가는 길 휴계소와 단양구경시장 먹방 1편 .	B_LOC O O O B_TOR O O O
전북 여행, 전주 여행, 전주 볼거리, 전주 먹을거리, 오감로니 어린이 미술관	B_LOC O B_LOC O B_LOC O B_LOC O B_TOR I_TOR I_TOR
우리 구독자 분들이랑 순천만 으로 떠나기 때문이죠! ♡	O O O B_TOR O O O O
"# 단양 #투어 #여행 1박 리얼후기 l """" #아쿠아리움 # 소노문단양 (스위트) 조식 # 만천하스카이워크 # 도담상봉 ( # 보트 탑승 ) # 레전드히어로즈 """" [브이로그]"	O B_LOC O O O O O O O O O O O O B_TOR O B_TOR O O O O O O O O O
경주 대왕암 은 문무 대왕 수중릉입니다.	B_LOC B_TOR O O O O
헐티재 에서 내려와서 팔조령가 는 길목에 있고요	B_TOR O O O O O O
국내여행 브이로그 Vlog : 가평 여행가서 수영하고 먹방찍고 ( 가평 클럽인너호텔 , 골든트리 )	O O O O B_LOC O O O O B_LOC O O B_CAF O
10:12 감자밭카페	O B_CAF
#카페투어 # 천안 # 눈들재 #카페 #브이로그 #구공 #구독 #좋아요 #알림설정	O O B_LOC O B_CAF O O O O O O
[여행 Vlog #1 ] 9년차 친구 랑 단양 여행?? / 패러글라이 딩 / 카페산 / 도담삼봉 / 석문 / 구경시장	O O O O O O O B_LOC O O O O O B_CAF O B_TOR O O O B_TOR
영종도 끝자락에 있는 짬뽕순두부 집	B_TOR O O O O
다음으로 소개해드릴 순천 가볼만한 곳 두번째 는 낙안읍성민속마을	O O B_LOC O O O O B_TOR
?? 칼국수 에 진심인 대전 여행 브이로그( 오씨칼국수 , 동원칼국수 , 공주칼국수 , 현복도넛 , 교원파닭 , SSAW , 프렐류드스튜디오 , 성심당 )	O O O O B_LOC O O B_RES O B_RES O B_RES O B_CAF O B_RES O B_CAF O O O B_CAF O
# 이케아 # 이케아푸드코트 # ikea	O B_TOR O O O O
# 망상해수욕장 , # 강원도 여행, # 대한민국 여행, #우리나라여행, # 한국여행TV , 망상해수욕장 은 강원도 동해시 북동부 에 위치한 해수욕장이다. 묵호 북쪽 4km , 옥계 남동쪽 4km 지점에 있으며 강원도 가 지정한 국민관광지이다. 해안은 북쪽 용바위에서 남쪽 대진 암초까지 너비 500m , 길이 5km 의 좁고 긴 백사장이 펼쳐져 있다. 수심이 깊고 파도가 거세다. 망상해수욕장 앞에는 바다열차 가 지나는 기차선로가 있다. 국내 최초로 자동차 전용 오토캠핑장을 보유하고 있다. 올해 는 장맛비가 이어지는데다가 코로나19 확산으로 인해 휴가철인데도 해수욕장이 한산하다. 망상해수욕장 에서는 야간 에도 발열검사소를 운영하고 있다. 또한 해수욕장 내 취식도 불가하다.	O B_TOR O O B_LOC O O O O O O O O B_TOR O B_LOC O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O
쇼쇼죠 죠 일상브이로그 ?? / 이케아 일산 , 고양 점, IKEAIlsan , 온라인 쇼룸, online showroom, 브리오 기차 놀이, 공룡 , 이케아레스 토랑	O O O O O B_TOR B_LOC O B_LOC O O O O O O O O O O O O B_RES I_RES
4:43 속초 중앙시장	O B_TOR I_TOR
- 미쓰리마카롱	O B_CAF
엄지네포장마차 ( 속초 점) - 꼬막비빔밥	B_RES O B_LOC O O O
인천역 에 도착하자 마자 보이는 차이나타운 에서 짜장면 과 짬뽕 도 먹고 후식으로 탕후루 와 포춘쿠키 까지 ???? 월미도 에 도착해서 저녁 도 야무지게 먹고 관람차도?? 타고 아주 알찬 여행이였어요!!	O O O O O B_TOR O O O O O O O O O O O O B_TOR O O O O O O O O O O O
도담삼봉	B_TOR
그리고 100년 전통 최초로 짜장면 을 팔았다는 공화춘 까지	O O O O O O O B_RES O
- 애니메이션 박물관 (+ 토이로봇관 )	O B_TOR I_TOR O O O
최대한의 이케아 의 모습을 담아보았어요.	O B_TOR O O O
쌍계사 십리벚꽃길 을 감상하시기 바랍니다.	B_TOR B_TOR O O O
고수동굴	B_TOR
지리산 의 영신봉 에서 발원한 화개천 이 섬진강 으로 합류하는 지점인	O O O O O O O B_TOR O O O
979분동안 잠시 부용대 를 보며 멍을 때렸습니다	O O B_TOR O O O O
# 백담계곡 # 속초해수욕장	O B_TOR O B_TOR
[VLOG] 즉흥으로 떠나는 울산 여행/ 가족 여행/ 울산 대왕암 / 맛집/ 카페/ 대왕암출렁다리	O O O B_LOC O O O B_LOC B_TOR O O O B_TOR
ENG.CH ) VLOG | 부산 을 오가는 일상 브이로그, 해운대 브 런치, 카페도 가고 두끼 도 가는 일상들	O O O O B_LOC O O O O B_TOR O O O O O O O O
부산 이중섭전망대 와 이중섭거리미술관 산책 | 매일매일 행복하게 지내 주시오. / 힐링 브이로그	B_LOC B_TOR O B_TOR O O O O O O O O O
경주 여행의 메카 가을 로 들어가는 보문호 (Bomun Lake) 드론 ( 매빅2 줌 ) 촬영	B_LOC O O O O O B_TOR O O O O O O O O
4 . 고수동굴 ( 충청북도 단양군 단양읍 고수리 130 )	O O B_TOR O O O O O O O
8:53 정동진 레일바이크	O B_LOC B_TOR
강아지 랑 부산 여행 브이로그( 서면 해성막창 수제버거 ktx )	O O B_LOC O O B_LOC B_RES O O O
vlog ? 뷰맛집 단양 여행 브이로그( 옥순봉 / 마늘떡갈비 / 흑마늘닭강정 / 카페산 / 도담삼봉 / 새한서점 )	O O O B_LOC O O O O O O B_RES O B_CAF O B_TOR O B_TOR O
(SUB) 현지인 이 추천하는 부산 찐 맛집 / 부산 vlog / 부산 여행 ( 광안리 다리집 연제구 국제밀면 , 경성대 롤뺑드파리 , 거제도 외도널서리카페 , 모정해물탕 )	O O O O B_LOC O O O B_LOC O O B_LOC O O B_TOR B_RES B_LOC B_RES O B_TOR B_CAF O B_LOC B_CAF O B_RES O
드라마 ` 미스터션샤인 ` 이후 많은 사람들이 만휴정 을 찾고 있습니다.	O O O O O O O B_TOR O O O
직장인 브이로그 1탄 / 춘천산토리니 / 춘천감자빵 / 감자밭 /데이트/출근하기/일상브이로그	O O O O B_CAF O O O B_CAF O
SUB) 벚꽃 데이트 감성 브이로그 / 하동 구례 전주 여행, 국내여행 / 하동 십리벚꽃길 , 재첩정식 , 윤스테이 촬영지 쌍산재 , 전주 벚꽃 , 전주 한옥마을 전망카페, 화산물갈비	O O O O O O O O B_LOC O O O O O O O O O O O O B_LOC O O B_LOC B_TOR O B_RES
- 도담삼봉 에서 걸어서 10분정도 산을 올라가면 석문이 있다.	O B_TOR O O O O O O O
#여행브이로그 #국내여행 # 가족 여행 # 단양 # 단양강 #스카이워크 #skywalk #산 #자연 #풍경 #힐링	O O O O O O B_LOC O B_TOR O O O O O O
근처에 방문하시게 되면, 월미공원 과 월미산 까지 산책하시고, 근처의 차이나타운 짬뽕 이나 짜장면 드시면 좋을 듯 싶습니다, 제가 그렇게 했거든요 ㅋ.	O O O B_TOR O B_TOR O O O B_TOR O O O O O O O O O O O
카페_ 천안 교토리	O B_LOC B_CAF
도산서원 ?	B_TOR O
게이커플 Vlog | 강릉 1박2일 여행 | 바비큐 파티 | 밤 바다 | 순두부젤라또 mail: itaewondvdroom @ gmail.com –––––––––––––––––––––––––––– ��Music provided by 브금 대통령 ��Track : Doopba - https:// youtu.be/38kepvoHjoI –– –––––––––––––––––––––––––––––– ��Music provided by 브금 대통령 ��Track : With you - https:// youtu.be/p250Es-cJhI –––––––––––––––––––––––––––––– 각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너 , C ON TENT SFLY 에서 제작되었습니다. https:// www.contentsfly.com	O O O B_LOC O O O O O O O O O B_CAF O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
# 가평 여행 # 쁘띠프랑스 # 아침고요수목원	O B_LOC O O B_TOR O B_TOR
스타웨이 입장료는 3,000원 이었어요	B_TOR O O O
ENG/ EP1 . 순천 여행 브이로그vlog (feat. 순천만국가정원 , 겨울여행 ,tripinKorea )	O O O B_LOC O O O B_TOR O O O O
간절곶 하면 일출명소로 잘 알려져있지만	B_TOR O O O O
- 동아서점 / 청초호	O B_TOR O B_TOR
광안리 에서 이제 바다 보면서 놀다가	B_TOR O O O O O
“ 이성당 에 가자”	O B_CAF O O
#작가브이로그 # 전주 여행 # 전주 브이로그 # 전주한옥마을 # 전주 맛집 # 객리단길 # 객리단길 맛집 # 팔복예술공장 # 전주수목원	O O B_LOC O O B_LOC O O B_TOR O B_LOC O O B_TOR O B_TOR O O B_TOR O B_TOR
[# 순천역 ]	O B_TOR O
‘승보종찰 조계산송광사 (僧寶宗刹 曹溪山 松廣寺)’란 글씨가 새겨져 있습니다.	O B_TOR O O O O O O
소양강 스카 이워 크	B_TOR B_TOR I_TOR I_TOR
[vlog] 강원도 여행 브이로그🌊 | 양양 . 속초 . 서피비치 . 스테이오롯이 . 휴휴암 . 대포항	O B_LOC O O O B_LOC O B_LOC O B_TOR O B_CAF O B_TOR O B_TOR
청주 소로리 , 컴포트커피 , 플레이버인에스프레소 방문했어요	B_LOC B_RES O O O B_CAF O
월미도	B_TOR
천안 나베조 , 새로 생긴 프럼브릿지	B_LOC O O O O B_CAF
3 . 성심당	O O B_CAF
울산 여행 _ 선암호수공원 / 산책브이로그 / 공원 / 올드리햇반 / 울뿌리	B_LOC O O B_TOR O O O O O O O O
영상이 마음에 드셨다면 좋아요 버튼과 구독버튼 한번씩 눌러주세요! If you liked this video, Press the Like, subscribe button. thank you! ▼▼▼레시피가 궁금하시다면 더보기 클릭클릭!/Are you curious about the recipe?▼▼▼ 안녕하세요 여러분 누빗 입니다! 오늘 은 일상영상인 동해바다 어달해수욕장 탐방기 영상을 가져왔답니다ㅋㅋ 휴가철인데 다들 시원한 여름 되셨으면 좋겠어요! 첫 Vlog 촬영이라 아직 많이 미숙하지만 재미있게 봐주셨으면 좋겠어요 :) 어달해수욕장 은 망상해수욕장 근처에 있는 곳인데 상당히 물이 맑고 차가워서 물이 무서운 저도 재밌게 놀다왔어요ㅋㅋ 수심이 깊지 않아서 안전하게 놀기 좋았답니다 :) 오늘 도 제 영상 시청해주셔서 감사하고 저는 또 다음영상에서 뵙겠습니다! ? Licence: You’re free to use this song in any of your videos, but you must include the following in your video description (Copy & Paste): Flying High by FREDJI https:// soundcloud.com/fredjimusic https:// www .facebook.com/fredjimusic / Music promoted by AudioLibrary https:// youtu.be/RYgKd-6_Fc4 ? Licence: You’re free to use this song in any of your videos, but you must include the following in your video description (Copy & Paste): Walk by ikson : http:// www.soundcloud.com/ikson Music promoted by AudioLibrary https:// youtu.be/ szEfp07r5Cg	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
회 가 가득한 광어물회 와 회덮밥 ! 강릉 사천진항 에서 먹었던 점심 ! 강릉 뚜벅이 여행	O O O O O O O B_LOC B_TOR O O O O B_LOC O O
물곰탕 : 속초 '사돈집'	O O B_LOC B_RES
# 미스터봉피자 # 화덕피자 # 페퍼로니피자	O B_RES O O O O
가방 : 멀버리	O O B_TOR
한국도로공사 전주수목원	O B_TOR
옐로우마켓 은 순천문화의거리 에서 3월부터 매달 열리는 프리마켓 입니다.	O O B_TOR O O O O O O
[VLOG] 경주 , 울산 여행 브이로그ㅣ 경상도 최고의 일출 명소 울산 대왕암공원 을 소개합니다! 새해첫날부터 찾아온 시련은?ㅣ 놀고보SHOW EP.4-2	O O O B_LOC O O O O O O B_LOC B_TOR O O O O O O O
가본곳_ 가평레일바이크	O B_TOR
여기는 ' 한밭제다다소시관 ' 이라는 곳 입니다	O O B_TOR O O O O
물회 : 속초 ' 봉포머구리집 '	O O B_LOC O B_RES O
[ 부산 여행 1탄 ] 먹방 브이로그 vlog | 부산 맛집 투어 | 맛집 코스 추천 | 해운대 광안리 맛집( 아오모리오마카세 , 옥당분식 , 문토스트 ,해산물맛집) 여행 유튜버 ,국내여행	O B_LOC O O O O O O O B_LOC O O O O O O O B_TOR B_TOR O B_RES O B_RES O B_RES O O O O
: 상봉역 - KTX ( 43,600원 )- 강릉역 -렌트( 80,000원 )- 봉브레드 ( 5,600원 )- 봉포머구리집 ( 41,000원 )- 영랑호	O B_LOC O O O O O B_LOC O O O B_CAF O O O B_RES O O O B_TOR
“여기가 진짜 묵호등대 야?”	O O B_TOR O
[ENG] 여행 VLOG 경주 맛집 경양카츠 , 동궁과월지 , 벚꽃 , 크러플 맛집 르터틀 | 직장인 브이로그 | 당일치기	O O O B_LOC O B_RES O B_TOR O O O O O B_CAF O O O O O
속초 여행 브이로그 | 해산물 못 먹는 나. 카페 시드누아 , 속초 순두부 , 오션뷰🌊 숙소, 휴게소 먹방	B_LOC O O O O O O O O B_CAF O B_LOC O O O O O O
고양 이케아 방문기입니다.	B_LOC B_TOR O
보육교사 브이로그 | 울산 여행 | 태화강국가정원 , 미진돌곱창 , 간월재억새군락지	O O O B_LOC O O B_TOR O B_RES O B_TOR
6:02 바다앞라면집	O B_RES
Ep.17 ) 수원 행궁동 화성행궁 브이로그 / 카페 골목 투어 완전 데이트코스 인데...?	O O B_LOC B_LOC B_TOR O O O O O O O O
한복 대여점이 있다고 해서 달려간 곳은 650여년 의 역사를 가진 유교 교육 회관, 전주향교 였는데요. 고즈넉한 향교 마당 한 켠에서 한복 을 빌려주는 분을 만났습니다. 와, 정말 향교 안에 한복 대여점이 있네요. 다양한 디자인에 고운 색을 자랑하는 한복 이 무려 400벌 이 넘게 있습니다. 그런데 어떻게 한복 을 빌려줄 생각을 하게 되신 거예요? 1년전 에 전주한옥마을 에 오게 됐는데 한지, 한복 , 부채 는 많이 있는데 전통의상인 한복 이 안 보이는 거예요. 그래서 한복 을 알려보자는 생각에 시작하게 된 거죠. 이벤트로 시작된 한복 체험은 최근 SNS를 통해 빠르게 입소문이 퍼지고 있는데요. 주말 이면 소장하고 있는 한복 이 모자랄 정도로 큰 인기를 끌고 있다고 합니다. 최신 유행에 뒤쳐질 수 없잖아요. 그래서 저도 봄 과 어울리는 색으로 한벌 골라봤습니다. 봄꽃 같죠? 한복 을 골랐으니 갈아입고 올게요. 변신. 정말 예쁘죠? 조선시대 의 여인 같지 않사옵니까? 제가 오늘 한복 을 입었으니까 한옥마을 을 제대로 투어해 보겠습니다. 가시죠. 예쁜 때때옷을 입고 한껏 들뜬 마음으로 막 향교를 나서는데요. 한 눈에도 조금 특별해 보이는 자전거 한대 가 멈춰서더라고요. 이 정체불명의 자전거 는 뭐예요? 한옥마을 에 관광오시는 분들을 위해서 인력거 여행을 하는 거예요. 이곳저곳을 둘러보면서 구경도 하고 설명도 해드려요. 와, 이거 아이디어 좋네요. 친절하게도 설명을 해준다는 말에 고민 없이 냉큼 올라탔습니다. 저 이제 출발해요. 출발. 이동수단이었던 인력거 에 자전거 를 연결하는 재치있는 발상으로 창업한 유명훈 씨는요. 전주 토박이인 장점을 이용해 한옥마을 구석구석을 관광객 들에게 소개하는 일을 하고 있다고 해요. 외국에는 릭 샤나 페디캡이라고 해서 이동수단이 많은데 한옥마을 에는 그런 것이 없고 이 거 안 탔으면 이 곳까지 못 봤을 거 같다는 말을 들을 때 제일 보람 있어요. 인력거 위에서 오가는 관광객 들을 보는 또 다른 재미가 있었는데요. 여기도 한복 , 저기도 한복 . 고운 우리 옷이 저마다의 멋을 뽐내며 한옥마을 을 곱게 수놓고 있더라고요. 전통과 현재가 공존하는 신비로움이 느껴졌습니다.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O B_TOR O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O
[여행 브이로그] 아이랑 함께가기 딱인 가평 여행필수코스 (맛집 산골농원 - 양떼목장카페 - 아침고요수목원 &amp ;동물원 )	O O O O O B_LOC O O B_RES O O O B_TOR O O O
Just a few kilometers from the market is 술상전어마을 , 시장에서 몇 키로 떨어지지 않은 곳에 ‘ 술상전어마을 ’이 있습니다.	O O O O O O O O B_TOR O O O O O O O O B_TOR O O
밥 다먹고 순천만습지 에 산책하러 왔어요	O O B_TOR O O O
천장이 아닌 바닥에 붙어있습니다. 팔복예술공장 의 첫 전시 비일상의 발견 버려진 공장이 예술가 의 눈 으로 다시 태어났습니다. 1992년까지 300여명 의 직원 이 일했던 곳 이 공장에서 생산하던 건 바로 카세트테이프 였는데요. CD 가 생산되면서 시대에 따라 안타깝게 문을 담았습니다. 그 이야기를 담아 테이프에는 하나 하나 당시 명곡이 적혀있습니다. 작품을 통해 과거와 현재를 잇고 시간과 예술을 잇고 예술과 공장이 이어집니다. 창문 밖의 풍경도 한편 의 예술작품 같네요. 바람결에 흔들리는데 꿈속에 들어와 있는 느낌도 들고요. 이 옥상이 아무 것도 아닌 곳이었는데 예술작품이 몇 개만 들어와도 사진을 찍고 싶은 매력적인 공간이 되죠. 팔복예술공장 의 변신 이게 다가 아닙니다. 널따란 공장 안에서 예술공장 개관을 기념하는 음악회가 열립니다. 옛 카 세트 공장은 미술 과 문화 음악 등 다양한 예술을 통해 1년뒤 에는 더 풍성한 예술 공원으로 거듭날 겁니다.	O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
vlog l 이케아 에 함께 가봐요!! 이케아고양 . 이케아 쇼핑.주말일상브이로그	O O B_TOR O O O B_TOR O B_TOR O
- 해피초원목장	O B_TOR
Eng.VLOG ?? 경주 토박이 가이드 로 알찬 11년 우정여행 (한옥펜션, 경주월드 , 인생샷 명소, + 일정공유)	O O B_LOC O O O O O O O B_TOR O O O O O
메인 이벤트는 세계문화유산 수원화성 에 간 것이었어요!	O O O B_TOR O O O
[ t ravel vlog 가평 여행 브이로그] 가평 글램핑 @ 파인포레스트 , 바지락술 찜 꿀맛탱, 남이섬 에서 자전거 타기, 조무락 닭갈비 먹기	O O O O B_LOC O O B_LOC O O O O O O O B_TOR O O O B_RES I_RES O
- 등대해수욕장	O B_TOR
1:50 홍두병 팥맛 / 망고맛 각2,000원	O B_CAF O O O O
이곳의 일주문 은 ‘ 조계문 ’이라고 부르는데 송광사 의 첫 관문입니다.	O O O O O O O B_TOR O O O
- 성심당 본점	O B_CAF O
# 오씨칼국수 #독립서점다다르다 # 성심당 # 두오모	O B_RES B_TOR O B_RES O O
전주한옥마을 오랜만에 갔는데 많이 바껴졌더라구요~	B_TOR O O O O
충의사 는 90년대 에 지어졌는데요.	B_TOR O O O O
십리대숲 은하 수길 로 향합니다	B_TOR O O O O
5 . 옛터민속박물관	O O B_TOR
20210208 부산 다녀왔다는 영상속 카페 : 영도 손목서가 _ Went to Busan for my birthday this year. there is a English cc option! so make sure to check that if you are an English speaker :) thanks!	O B_LOC O O O O B_LOC B_TOR O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O
VLOG 짧고 굵은 1박2일 강릉 여행 | 강릉 중앙시장 먹부림 &amp; 오징어회 에 쏘주 한잔 까지 | 힐링 여행 즐기는 법	O O O O B_LOC O O B_LOC B_TOR O O O O O O O O O O O O
