부산 여행  브이로그  ☀  광안대교 ,  예쁜카페,  깡통시장 ,  용두산 야경	B_LOC O O O B_TOR O O B_TOR O B_TOR O
(eng)  여행  vlog  |  집순이들의  우당탕??  1박2일  경주  나들이??  |  올바릇  식당,  월정교 ,  첨성대 ,  료미 ,  라탄공방 ,  보문뜰 ,  로드100 ,  황남별채	O O O O O O O B_LOC O O O O B_TOR O B_TOR O B_RES O B_TOR O B_RES O B_CAF O O
드디어  경주  여행  브이로그  2편 이  나왔습니다!!!  1편 은  밤 이였는데  2편 은  낮 이네요  헤헤  1편 과는  또  다른  일정으로  시작되는  경주 여행  2편 !  같이  떠나볼까요?  # 경주 여행  # GyeongJu  # 경주월드  +  Engligh  CC  is  added  now!	O B_LOC O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O B_LOC O O O O B_TOR O O O O O O
[VLOG]  컴활  공부  브이로그,  그런데  이제  시험  3일전  시작하는  ㅋ  |  두발로싹스  |  홍대  닝교초식당  |  휘영  생일카페	O O O O O O O O O O O O O B_LOC B_RES O O O
VLOG  │ 1월마지막주  부산  브이로그🚌  -  프리미엄  버스 ,  예쁜  카페( 청사포 ,  기장 ),  바다,  바다,  바다!	O O O B_LOC O O O O O O O B_TOR O B_LOC O O O O
[ 브이로그VLOG ]  오랜만에  다녀온  성수동  나들이를  다녀왔어요  :)  /카페/ 성수연방 / 아르코 / 다로베	O O O O O B_LOC O O O O B_CAF O B_CAF O B_RES
경주 여행  ( 14 )- 설총묘 에는  상석이  왜  책상모양  일까  ?	B_LOC O O O O B_TOR O O O O O O
퓨마  운동화  언박싱  후에  서교동  주민센터  갔다가  카페  요호  갔다가  에그드랍  가고  다이소  갔다가  언주역  갔음!	O O O O B_LOC O O O O O B_RES O B_RES O O O
ENG)  데이트브이로그  |  홍대 ,  망원동  데이트  (카페  오월일일 ,  소바식당 ,  바바문 ,  훈장골 ,  레드카펫)	O O O B_LOC O B_LOC O O B_CAF O B_RES O O O O O O
INFJ  대학생  여름 방학  브이로그  (독서,  베이스 ,  아모레성수 ,  성적공개):  untitled  series  ep. 8	O O O O O O O O B_TOR O O O O O O
[여행  브이로그]  1박2일  부산여행  ep2  |  광안리  돼지국밥 ,  광안대교  카페,  남포동  할매 가야밀면 ,  분위기  좋은  카페  채도  [ 하얀둥이vlog ]	O O O O O O B_TOR O O B_TOR O B_LOC B_RES I_RES O O O O B_CAF O O O
HEYNEE&#39;s  VLOG  ??  혜인 이의  취미  찾아  떠나는  일상  ??  홍대 ,  호미화방,  맥도날드  해피밀 ,  카페,  인도커리,  야식  우동 ,  슬리퍼  염색  패션 유튜버  혜인  브이로그  HEYNE E	O O O O O O O O O O B_LOC O O B_RES O O O O O O O O O O O O O O O
ENG)  네추럴의  브이로그ㅣ호캉스ㅣ 부산  5성급  힐튼  호텔  리뷰ㅣ헬스장  가슴 운동ㅣ 회 ,  편의점  음식  먹방ㅣ조식ㅣ 기장 ㅣ 아난티코브 ㅣ 광안대교	O O O B_LOC O O O O O O O O O O O B_LOC O O O B_TOR
[ENG/VLOG]  경주 여행  브이로그  /  대릉원  /  황리단길  /  경주월드	O B_LOC O O O B_TOR O B_LOC O B_TOR
VLOG  |  (ENG/ESP)  묵은지  브이로그(엽떡 먹고  벚꽃축제 가고  부산  해운대  간  임산부  일상)	O O O O O O O O B_LOC B_TOR O O O
부모 님  신혼때  찍었던  1992년도 ,  엄마  동생 을  임신했을  때  여행하며  찍었던  1997년도  사진들을  리마인드하며  똑같이  사진을  찍으러  경주  황리단길 에  짧은  여행을  다녀왔어요  :)  //Music//  OldDiary  -  Mewpot  Balloon  -  Lukrembo  // //  @yerininz _  @yerinoninst a  //Email// 	O O O O O O O O O O O O O O O O O O O B_LOC B_TOR O O O O O O O O O O O O O O O O O O O
ENG )  돼지국밥  5천원  맛집  가성비  끝판왕  경주  여행  불국사  Dwaeji-gukbap  Korea  Gyeongju  Trip  Cheap  Delicious  food  Bulguksa	O O O O O O O B_LOC O B_TOR O O O O O O O O
W ORK  VLOG  |  5월  경주  펜션에서  일하는  일상  브이로그  /  차오찹스 ,  DIY  명화그리기,  불국사 ,  바질토마토에이드	O O O O O B_LOC O O O O O B_RES O O O B_TOR O O
(ENG)  VLOG  |  주말  일상  브이로그  /  쌀쌀한  봄날 의  성수동  데이트  브이로그  (  갓잇 ,  블루보틀 ,  사전투표  )  /  먹방로그	O O O O O O O O O O B_LOC O O O B_RES O B_CAF O O O O O
(SUB)  부산 _브이로그  평일 오프  ,  봄 옷  쇼핑  신세계백화점 (feat. 네스프레소 ,  스노우피크 ,  쌀국수 )  송정문토스트  (day  off_busan_vlog)	O B_LOC O O O O O O O O O O O O O O O B_RES O O
씨스터즈 의  부산  이야기!  [  다녀왔던  곳  ]  -  화명수목원  -  헤이든신씨어  -  딤타오  -  JJ마카롱  -  해운대  해변  -  부산현대미술관	O O B_LOC O O O O O O B_TOR O B_CAF O B_RES O B_CAF O B_TOR O O B_TOR
SUB)  경주 여행  1박2일  &amp;  가볼만한  7곳  ?  황리단길  맛집/  카페/  소품샵/  첨성대 /  대릉원 /  Gyeongju /  korea  trip  vlog/  슬로우무미 MUM I	O B_LOC O O O O O O B_LOC O O O B_TOR O B_TOR O O O O O O O O O
(Eng) 6년차  커플  브이로그  |  사천 ,  남해 ,  부산  드라이브🚘  or  카페  데이트  |  무지개해안도로 ,  돌창고프로젝트 ,  프루토프루타 ,  광안리  #4  [vlog]  [ 정어리 ]	O O O O O B_LOC O B_LOC O B_LOC O O O O O B_TOR O B_CAF O B_CAF O B_TOR O O O O O
경주  불국사  단풍,  토함산   가을 여행지,  출사지	B_LOC B_TOR O B_TOR O O O
[Eng  sub] 여자친구  시점으로  만든  브이로그/ 시그니엘  부산 / 부산 여행/스케줄 해운대 / 대학생 브이로그/휴가/Vlog  made  from  girlfriend&#39 ;s  point  of  view.	O O O O O O O B_LOC O B_LOC O B_TOR O O O O O O O O O O
아직  난  살아있음을  느낀  3탕  후기,  와인 보다  와인 바에  빠져벌임...  프리랜서  속기사  일상  브이로그 33 _ 친구 와  홍대  3탕  뛰기,  흑기사  다이어트  방법,이제  와인 이다  |  하남돼지 , 소곱창 , 훠궈 ,카페에서  작업(?)  # 프리랜서 # 속기사 #일상브이로그	O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O B_RES O O O O O O O O O O O
경주  독락당 ,  경상도 여행,  대한민국 여행,  우리나라 여행,  한국여행TV ,  KoreaTourTV ,	B_LOC B_TOR O B_LOC O O O O O O O O O
먹방브이로그)  부산빵천동빵투어  빵지순례빵 먹방  /  옵스 ,  메트르아티정 ,  씨엘로과자점 ,  무슈뱅상 ,  순쌀빵 ,  홍옥당  여행  Mukbang	O O O O O B_CAF O B_CAF O B_CAF O B_CAF O B_CAF O B_CAF O O
안녕하세요  고독한  우석 씨입니다.  시간이  멈춘듯한  경주 에  다녀왔습니다.  정말  마음이  차분해지고  기분이  좋아지는  곳  이었습니다.  와주셔서  감사합니다  :)  영상이  마음에  드셨다면  구독  부탁드립니다  !  감사합니다  ??  우석 씨의  다른  영상이  궁금하시다면  제  채널로  놀러와주세요??  사용된  음악  -   장소  대릉원  /  경북  경주시  황남동  ( 대릉원  -  매일  09:00-22:00  매표  및  입장  마감시간  :  21:30까지 ,  연중무휴  첨성대  /  경북  경주시  인왕동   불국사  /  경북  경주시  진현동   -  매일  07:00-18:00  동절기 에는  17:30분까지  # 경주  # 대릉원  # 불국사	O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O B_LOC B_LOC B_LOC O B_TOR O O O O O O O O O O O B_TOR O B_LOC B_LOC B_LOC B_TOR O B_LOC B_LOC B_LOC O O O O O O O B_LOC O B_TOR O B_TOR
너나둘 이  인스타그램  NeoNaDuLi  Instagram  ��https :// www .instagram.com/neo_na_duli /  인스타  웹툰  ‘ 너나둘이 ’  그리는  게 이커플  입니다❤  일상  데이트  브이로그  입니다❤  이쁘게  봐주세요  ❤  #게이  # 커플  #데이트  #너나둘 이  #VLOG  # 부산  # 광안리  # 해운대	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O B_TOR O B_TOR
안녕하세요  오  감 자매 입니다!  오늘 은  어버이날  겸  부산  다녀온  영상  2탄 이에요  일주일정도  지내다  왔는데  분량을  줄인다고  줄여도  한시간 이  넘네요  덜  줄이고  3탄 까지  올릴까  했지만  부산 영상  지겨우실거  같아  2탄 까지  만들었습니다!  항상  부산  갈때마다  오랜만에  가서  그런지  먹고싶은게  많아  결정장애  심하게  와요  매떡 도  먹고싶고  멕코이치킨 도  먹고  싶고  많았는데  시간이  없어서  못먹었네요  ㅠㅠ  저희는  집이  남포동  근처라  제일  편하고  좋은데  매번  남포동 에서  노는거  같아서  시청자 분들  생각하면  광안리  서면  해운대  등등  부산 을  더  보여드리고  싶기도  합니다  헤헷  이번에  부산  내려간게  엄청  오랜만인데  그동안은  아무생각  없었던  자세히  보지못했던  우리  아빠  엄마  웃는  모습을  보니  자주  내려가서  함께  시간을  보내야겠다  생각했습니다  나이가  어느정도  차고  경제적인  능력도  어릴때보다는  여유가  있으니  부모 님이  여태  저희를  위해  희생하시고  잘  키워주신거만큼은  안되겠지만  해드릴수  있는  선에서  최대한  보답해  드려야겠다고  알감이랑  많이  느끼는  요즘이에요  오늘 도  저희보러  와주셔서  감사합니다  날이  너무  더워졌어요  마스크가  너무너무  갑갑하고  피부 트러블 도  심해지는데  어서  종식이  되어서  마스크  안끼는  날이  하루  빨리  왔으면  좋겠습니다  그럼  안녕👋🏻💕  ��  생돼지갈비 /  남포동  왕대박숯 불갈비  고추간짜장 /  부민동  영의루  철판볶음밥 /  유가 네  닭갈비  당면만두 /  부평시장  어묵 가게에서는  다  팔아요  그릇/  JAJU 나  오늘의집  어플로  구매  투톤  나무수저/  오늘의집  어플로  구매  (현재는  판매  중단)  냄비/  FORT  잠 옷/  네이버  검색  (ex. 엘모잠옷 )  체크잠옷 은  타오바오  구매  (소재  안좋음)  알감이  옷/ 네이버  검색(ex. 랩니트 ,  스퀘어넥니트 )  or  개인인스타  ��  https:// soundcloud .com/ charlesirwin/ what-you-mean-to #NAME?  (기재되지  않은  음원은  제목이  없는  유투브  무료음원입니다)  ��영상은  매주  수요일  업로드  됩니다  고정  업로드  외에  업로드  요일은  랜덤입니다  구독과  좋아요  알람설정  부탁드릴게요💕  ▶ 감 자매  Instagram  :  gamja_sister  ▶ 알감자  Daily  look  Instagram  :  algam_e  ▶ 감자매 가  궁금하시다면  Q&A  답변영상  https:// youtu .be/ SV1oPD9FAo A  비즈니스  메일  ��  saedy333@ naver .co m  # 감자매  #먹방  #브이로그  # 자취생  #집순이  #먹방브이로그  #Mukbang  #VLOG	O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O B_LOC O O O O O O O O O O O O B_RES O O O O O O O O O O B_LOC O O O O O B_LOC O O O O O O B_TOR B_LOC B_TOR O B_LOC O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC B_RES I_RES O O O B_RES O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
vlog)  #00  첫  브이로그|  부산 여행|  대학생 일상|  1박2일 |  뚜벅이| 영도  흰여울문화마을	O O O O B_LOC O O O O O O B_LOC B_TOR
부산  사직동 맛집  시원한  주문진막국수  먹방  여 사친 과  먹방  브이로그	B_LOC B_LOC O O B_RES O O O O O O
문화재와  친해지기  채널입니다.  ??  문화  야  놀자   누구나  쉽게  역사유적지에  대해  흥미를  가질수  수  있도록  전문적이지  않은  일반적인  내용을  재밌는  설화와  문화재  설명으로  간단하게  풀어놨습니다  여행을  갈때  친구 중에  누군가는  가이드 가  되어  준다면  더  유익한  여행이  되겠지요?  ??  ``가능한  한  쉽게  전달  되길  바랍니다  ''  ?  키워드  구성  1 .  골품제  2 .  예지력  3 .  인재등용  4 왕릉  문화샘  채널에서는  경주  펼쳐보기를  시작으로  한국 역사흐름을  기준으로  한  전국시대순  유적지여행  길잡이  역할을  하고자  합니다  유적지  여행을  하는  모든사람들에게  기존에  전해져오는  문화재속이야기를  유적지  현장에서  누구나  쉽게  이해하고  우리  역사문화재에  관심을  가지는데  도움이  될수  있도록  스토리  텔링으로  구성했습니다  테마는  시대흐름에  따른  유적지여행으로서  문화쌤의  수년간  유적지  탐방  경험을  기초로  하였습니다  ??테마 1 . 경주 펼쳐보기  → 신라시조 - 나정 , 오릉 , 월성 , 계림 ?  → 신라 성장- 법흥왕릉 , 백률사 ,박물관  역사관내  관련유구  확인,  서출지?  → 신라불교 - 진평왕릉 . 골굴사 ( 원효대사 ) 설총묘 , 월정교 /?  → 신라 발전- 선덕여왕릉 , 분황사 , 황룡사지 , 첨성대  → 신라 통일- 무열왕릉 . 김유신장군묘 - 동궁 과 월지  , 감은사지 , 이견대 / 문무왕릉 , 신문왕릉 , 재매정  → 신라 쇠퇴- 괘릉 , 흥덕왕릉 , 삼릉  → 신라 멸망: 포석정 .  → 신라고분군 속  인물을  만나기  - 대릉원 , 노서동 , 노동동고분군  →대표문화유산편- 불국사 , 석굴암 , 양동마을  *시대순코스는  시대순탐방테마  시작할때  올려드리겠습니다  문화쌤  채널에서  소개하는  문화재스토리는  현제  까지  밝혀지거나  추정하고있는  유적지로서  새롭게  등장하는  연구결과나  논문은  포함하지  않습니다.  또한  대중 이  어려울수  있는  내용은  담지  않습니다  자료는  삼국사기 와  삼국유사 에  기록된내용과  문화재청 에  등록되어있는  유적지장소를  기본으로  참고  하고  있습니다  새로운내용이나  더  깊이  있는  내용을  알고싶으신  분들.또는  이미  지식이  풍부하신분들은  지역  학예사 를  통하시거나  전문  서적과  더  전문적인  강의를  통해  탐구하시기  바랍니다.  모든역사유적지는  추정으로  바라보는  것이  많고  정답을  내릴수  없거나  지금까지  논란이  되고  있는  부분이  많으므로  가벼운  시각으로  채널을  시청해주시면  감사하겠습니다  문화쌤  채널은  여러분들의  유적지여행이  알찬  여행이  될수있도록  돕겠습니다	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O B_TOR O B_TOR O B_TOR O B_TOR O O O O B_TOR O B_TOR O O O O O O O O B_TOR O B_TOR O O O B_TOR O B_TOR O O O O B_TOR O B_TOR O B_TOR O B_TOR O O O B_TOR O B_TOR O B_TOR I_TOR I_TOR O B_TOR O B_TOR O B_TOR O B_TOR O B_TOR O O O B_TOR O B_TOR O B_TOR O O O B_TOR O O B_TOR O O O O B_TOR O B_TOR O B_TOR O B_TOR O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
안녕하세요.  오늘  영상은  그  언젠가  해운대 에서  여름 을  보냈던  어느  날의  영상입니다.  문득  해운대 에서  뜨거운  여름 을  즐겼던  이날 이  떠올라  영상을  꺼내봤어요.  시장에서  떡볶이  먹고  아쿠아리움에도  다녀오고  곱창 도  먹고,  밀면 도  먹은  나름  해운대 의  여름 을  즐겼던  하루 였어요.  이번여름 ,  해운대 는  어떠세요?  구독,  좋아요,  댓글은  저에게  힘이  됩니다.  ^^	O O O O O B_TOR O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O B_TOR O O O O O O O O O
ENG)  가정의달  5월 ��  가족 들  만나러  서울 , 부산 , 창원  다녀오는  브이로그  (통금시간에  나가서  놀던  썰푼다...  뜻밖의  다이노탱  전시,  키친숲	O O O O O O O B_LOC O B_LOC O B_LOC O O O O O O O O O B_RES
# 서울 호텔  #라이프스타일호텔  #호캉스  호텔에서는  집에서  느끼는  일상의  근심이  없다고  했다.  김영하 /  여행의  이유  중에서...  거창한  여정이  없더라도  우리는  잠시  근심을  피해서  핫플레이스에  있는  호텔로  여행을  왔다.  내  취향이  맞는  감성  소품으로  채워진  라이프스타일  호텔  중에  선택했다.  지역  작가 들의  작품과  젊은  브랜드들과  콜라보  한  배스로브 와  드립백  커피 ,  이곳저곳  공간에  녹아있는  현대미술 과  그래피티  그리고  친환경  소재의  어메니티들도  디테일하고  흥미롭다.  1층 에는  샌프란시스코  3대  빵집,  타르틴베이커리 가  입점해  있다.  마치  에이스호텔 과  스텀프타운  커피 처럼.  홍대  번화가와  인접한  위치라서  핫한  맛집들도  들러보고  심심치  않게  시간  보내기  좋은  호캉스  였다.  시청해  주셔서  감사합니다  ^^  [  내돈내산  후기에요~  ]  정보  - ------------------------------------------  호텔  주차비  15000원  [  맛집  위치  구글  링크  ]  홍대  우와'  글루텐프리  유명한  맛집  https:// goo .gl/maps/9F4q7caCJ3e9EMKf8  홍대  오리지널  시카고피자  https:// goo .gl/maps/Zi6Zbu25K6ZXhcYf6  강남  가로수길  수제버거  페티앤베지스  https:// goo .gl/maps/GJVjJRgsHFPusYdTA  -------------------------------------------  CAMERA  SONYA7M2  +  35mm1. 8  iphone11Pro  MIC  CM-XYST1M	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_CAF O O O O O O B_CAF I_CAF O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O B_LOC B_RES I_RES O O O O O O B_RES O O O O O O O O O O O O
총  4화 입니다~!  비와  바람을  뚫고  경주  여행  다녀왔습니다~!  경주  여행을  떠나기  전,  설민석 만큼은  아니지만  아사달 ,  불국사 에  대해  반드시  알아야  할  잡지식이  궁금하시면  필수  시청~!!  극락전  현판  뒤에  숨어있는  돼지  조각의  숨겨진  의미- 전문가 도  모르는-가  무엇인지  궁금하시면  더더욱  필수  시청입니다~!!!  # 경주 여행  # 직장인 여행  생각  없이  부담  없이  재미있게  시청해주시면  감사합니다!  영상  마음에  들었으면  일용할  양식이  될  '구독'과  '좋아요'  부탁해요!	O O O O O O B_LOC O O B_LOC O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O
경주 여행( 11 )-  불국사 의  설화  얼마나  알고  가시나요	B_LOC O O O B_TOR O O O O O
안녕하세요  곽토리 에요??!  새로운  정기  컨텐츠로  준비  해본  세로  브이로그!  첫번째 는  먹은거??  모음집  입니당??  곽토리 는  뭐  먹고  살까?  1월동안 엔  려리 네  크레이지wc  공사  기간이라  자주  만나고  밖에서  밥먹을  일이  많았어요  ??  찍고  보니  근처  좋아하는  맛집들  다  나온듯^.^  아래 에  추천  하고  싶은  순서대로  써볼께요  ??  ?? 연남  키친숲  서울  마포구  동교로46길  24-5  1층 .  ?? 연남  카세트  서울  마포구  동교로38길  Dec-33  1층  ?? 용두동  임오네  쭈꾸미  2호점  서울  동대문구  왕산로 16길  13  ?? 연남  카에식탁  서울  마포구  연희로 1길  46  옥동식  서울  마포구  양화로 7길  Oct-44  ??신사  정돈  프리미엄  서울  강남구  강남대로 160길  28  ?? 일산  등촌  샤브칼국수  경기  고양시  일산동구  무궁화로  118  ?? 홍대  사모 님  돈까스  서울  마포구  와우산로  39-13	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC B_RES B_LOC I_LOC I_LOC I_LOC I_LOC O O B_LOC B_RES B_LOC I_LOC I_LOC I_LOC I_LOC O B_RES I_RES I_RES I_RES B_LOC I_LOC I_LOC I_LOC I_LOC O B_LOC B_RES B_LOC I_LOC I_LOC I_LOC I_LOC B_RES B_LOC I_LOC I_LOC I_LOC I_LOC O B_RES I_RES B_LOC I_LOC I_LOC I_LOC I_LOC O B_LOC B_RES I_RES B_LOC I_LOC I_LOC I_LOC I_LOC O B_LOC B_RES I_RES I_RES B_LOC I_LOC I_LOC I_LOC
&quot ;추억,  나의  아름다웠던  황리단길 &quo t;  |  경주 여행  |  경주  가볼만한곳  |  대릉원  |  황리단길  볼거리  카페  골목  |  국내여행  |  Hwangridan-gil ,  Gyeongju  【 4K 】	O O O O B_LOC O O O B_LOC O O B_LOC O O B_TOR O B_LOC O O O O O O O O O O O O
# 깡통야시장  #야시장먹방  #메뉴추천	O B_TOR O O
총  4화 입니다~!  비와  바람을  뚫고  직장인  컨셉  경주  여행  다녀왔습니다~!  경주  여행을  떠나기  전,  설민석 만큼은  아니지만  경주  첨성대 ,  능총  묘의  차이  등  반드시  알아야  할  잡지식이  궁금하시면  시청~!!  비가  오는  푸른  빛  경주 를  배경으로  게임  중독자 (?)들의  배그사녹가 (Sanhok歌)가  궁금하시면  필수  시청~!!!  남편 들이  와이프 를  따라  경주  황리단길 에  가는  이유가  궁금하시면  더더욱  필수  시청입니다~!!!!  # 경주 여행  # 직장인 여행  생각  없이  부닿  없이  재미있게  시청해주시면  감사합니다!  영상  마음에  들었으면  일용할  양식이  될  '구독'과  '좋아요'  부탁해요!	O O O O O O O O B_LOC O O B_LOC O O O O O O B_LOC B_TOR O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O B_LOC B_TOR O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O
재택근무  일상,  성수  진작  다이닝 , 아더에러  ADER신사 ,  카페  텅플래닛 ,  두부면파스타 |  성수동 &amp; 가로수길  브이로그  S eongsu ,  Garosug il|	O O B_LOC B_RES I_RES O O O O O B_CAF O O O B_LOC O B_LOC O O O O O O
# 경주 여행브이로그  #  # 경주여행 1박2일  10월말  다녀온  경주  1박2일  짧은  여행  영상입니다.  첫  브이로그라  많이  부족하지만  재미있게  봐주세요.  [여행  코스]  첫째날  :  감포  →  국립경주박물관  →  첨성대  →  황리단길  →  동궁과월지  둘째날 :  경주월드  →  불국사  [블로그]  요술기록장  :  http://	O B_LOC O O O O O O O B_LOC O O O O O O O O O O O O O O B_LOC O B_TOR O B_TOR O B_TOR O B_TOR O O B_TOR O B_TOR O O O O
설날  홍대 에서  보드게임 하는  브이로그  ( 카드라인동물편 ,  킹도미노 ,  아줄 )  지평막걸리 와  평양냉면  (feat: 홍대  마포할머니빈대떡족발 )	O B_LOC O O O O O O O O O O O O O O O B_LOC B_RES O
ENGSUB │ 11월마지막주 ,  부산 집  요양  브이로그🌅  -  해운대  달맞이길  카페,  바다  위  무지개,  먼지  쌓인  아이패드 와  애플펜슬 ,  펭수  덕질	O O O O B_LOC O O O O B_TOR B_TOR O O O O O O O O O O O O
서울  일상  브이로그  홍대  수제버거  맛집  올가버거  ｜  여의도  한강  ｜  중국 간식  웨이루쿼쿠이  ????	B_LOC O O B_LOC O O B_RES O B_LOC B_LOC O O O O O
6월  나  혼자  경주  여행  브이로그?뚜벅이  코스? ( 무열왕릉 ,  가봉반과 , 소품샵 , 빛꾸리 , 어서어서 누군가의책방 , 황남제빵소 , 료코 , 대릉원 )? GyeongjuVlogin  June	O O O B_LOC O O O O B_TOR O B_RES O O O B_CAF O B_TOR B_TOR O B_CAF O B_RES O B_TOR O O O
데이트브이로그/  커플  브이로그/  홍대 ,  망원  데이트/  카페  오월일일 ,  소바식당 ,  바바문 ,  훈장골 ,  레드카펫  안녕하세요  #NAME?  령쭌입니다!  오늘 도  저희의  평범한  데이트  영상이에용-!  ??  -  카페  오월일일  ( 망원동카페 )  -  소바식당 (  망원동 맛집)  -  바바문  ( 홍대  젤네일  스티커  카페)  -  훈장골  ( 인천  최고로  맛있는  갈비 집)  -  레드카펫  ( 연남동핫플 )  촬영:  Iphone11promax ,  Iphone8  편집:  V LLO  #데이트브이로그  #커플브이로그  # 홍대 데이트	O O O B_LOC O B_LOC O O B_CAF O B_RES O O O B_RES O O O O O O O O O O O O O O B_CAF O O O O B_RES O O O O O O O O O O O B_RES O O O O O O O O O O O O O O O O O O O O O B_LOC O
(ENG) 한국 에  사는  일본  도쿄  사람  일상  브이로그  |  부산  정말  아름답습니다  |  외국인  추석  보내기  |  해운대  바다  산책  하기  |  치킨  먹방  【  #】	O O O O O O O O O O B_LOC O O O O O O O B_TOR O O O O O O O O
#  경주  #여행  # 바이크  # 앵무새  #먹방  # 버 드파크  # 양동마을  # 황리단길  안녕하세요~  여러분~!!  리나  입니다~^  -^//  지난주말 에  경주 를  다녀왔는데요~  목적과  다르게  흘러  가는  여행이었지만~!  너무  재미있는  시간을  보내고  왔습니다~!!  ^  -^~  버드파크 와  양동마을  그리고  황리단길 을  갔었는데  정말  좋았던  기억만  남았습니다~ㅎㅎ  배 가  고파서  본의  아닌  먹방도  찍었네요  ㅋㅋㅋ  영상을  통해  여러분들과  즐거웠던  추억을  공유하고  싶어요~!!  영상  재미있게  봐주시고~  구독!  좋아요!  댓글!  부탁드려요~!!  꼭이요~^-^//  §   :  :// ko  #международнаяпара  #корея  #замужзаиностранца  #международныйбрак  #корейцы  #мужкореец#кпоп#дорамы  #국제 커플  #한러 커플  #국제결혼  #국제 부부  # 러시아  # 경주  #여행  # 바이크  # 앵무새  # 버드파크  # 양동마을  # 황리단길	O B_LOC O O O O O O O B_TOR I_TOR O B_TOR O B_TOR O O O O O O O B_LOC O O O O O O O O O O O O O O B_TOR O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O B_LOC O O O O O O B_TOR O B_TOR O B_TOR
[eng  |  비애 비수  브이로그]  부산 에서  생긴  일  /  가을 의  화명수목원  ,  핫플레이스  카페  ,  딤섬  ,  마카롱  ,  해운대  , 벌레 와의  사투와  현대미술관  투어까지!/일상브이로그	O O O O O B_LOC O O O O O O B_TOR O O O O O O O O B_TOR O O O O B_TOR O
[ ENG / JP ]  vlog  |  부산  여행  브이로그🐳  /  아크네스튜디오  머플러 ,  해운대  논픽션  /  옷  한벌 로  2박3일동안  부산  맛집  뽀개고  다니기🪓  /  Busan  travel	O O O O O O O B_LOC O O O O O O B_TOR O O O O O O B_LOC O O O O B_LOC O
(SUB/ 세로  브이로그)  7월  부산  여행을  8월  마지막주말 에  올리는  게으른  채널(# 광안리 /  # 해운대 )  I  인스타  갬성  노렸는데  사실  찍어온  게  없었을  뿐,,,😳	O O O O B_LOC O O O O O O O B_TOR O O B_TOR O O O O O O O O O O
SUB)  계획대로  안되서  더  좋았던  경주 와  서산  봄꽃  여행  |  서산  유기방가옥  |  경주  청춘한옥	O O O O O B_LOC O B_LOC O O O B_LOC B_TOR O B_LOC O
VLOG) 경주  여행  2일차 ( 감포  중하짬뽕 / 짬뽕 먹방/ 대구  신세계백화점 / 무인양품 / 반디앤루니스 / 아이쇼핑 )	O B_LOC O O O B_LOC B_RES O O O B_LOC O O O O O O O O
VLOG  직장인  브이로그/  예쁨주의!  주말  결혼식  경주  첨성대  핑크뮬리	O O O O O O B_LOC B_TOR O
[ENG  SUB]  일상  브이로그  /  부산  남포동  깡통 야시장  투어  Vlog!  (+@ 용용TV  와  함께한  부산  이야기!)  /  꼼장어 ,  돼지껍데기 ,  떡갈비 ,  아이스크림튀김	O O O O O B_LOC B_LOC B_TOR I_TOR O O O O O O B_LOC O O O O O O O O O
�� 부산  여행  브이로그  Busan  vlog  |  # 힐튼호텔  |  광안리  |  해운대  |  깡통시장  |  해운대밀면  |-[리윤🌹]	O B_LOC O O B_LOC O O O O O B_TOR O B_TOR O B_TOR O B_RES O
