데이트 브이로그 천안 카페 교토리 어설픈 겟레디윗미 드라이브 월차 직장인 브이로그 데일리룩 그 외 일상 브이로그	O O B_LOC O B_CAF O O O O O O O O O O O
남자친구 와 수원 1박2일 데이트 브이로그 대포집 후기 행궁동 카페추천	O O B_LOC O O O B_RES O B_LOC O
카페 시드누아	O B_CAF
1박2일 경주 뚜벅이 여행 코스 추천 사진찍기 좋은 곳맛집소품샵카페 추천 황리단길 대릉원 첨성대 불국사 동궁과월지	O B_LOC O O O O O O O O B_LOC B_TOR B_TOR B_TOR B_TOR
화개장터 에서 쌍계사 까지 이어지는 화개십리 벚꽃 길 절정을 이루는 3월말 에 섬진강둔치	B_TOR O B_TOR O O B_TOR I_TOR I_TOR O O O O B_TOR
저녁 에 맥주 마시면서 교원파닭 함 시켜먹고	O O O O B_RES O O
2 스타필드 고양 방문기 1편	O B_TOR B_LOC O O
일연 의 삼국유사 를 따라 찾아가는 스토리텔링 경주 여행 황룡사지 월정교 대릉원 등	O O O O O O O B_LOC O B_TOR B_TOR B_TOR O
부산 사직동 맛집 시원한 주문진막국수 먹방 여 사친 과 먹방 브이로그	B_LOC B_LOC O O B_RES O O O O O O
원래는 태화강대공원 에 가려고 했지만	O B_TOR O O O
자막 화질설정 2박3일 경 주일정 1일 황리단길 대릉원 첨성대 월정교 야경 ㅇ 점심 황리단길 해쉬 ㅇ카페 황리단길 오하이 ㅇ 저녁 황리단길 황남밀면 ㅇ간술 터미널 근처 본전막포 2일 경주월드 폐장까지 보문단지 저녁 안압지 야경 중앙시장 ㅇ 경주월드 소셜에서 자유이용권 싸게 ㄱ ㄱ 90 에서 떨어지는게 젤 재밌고 자리는 보다 맨 에서 타야 제일 재미뚬 ㅇ 저녁 보문단지 함양 집 가기 전에 가게 가서 함양집 입구에서 예약 해놓고 가기 대기 있음 ㅇ 콜로세움 경주 의 콜로세움 사진 찍으러 감 보문단지 근처 ㅇ 안압지 9시 인가 10시마 감 입장료 있음 ㅇ 중앙시장 늦게가면 음식이 좀 없긴 한데 10000원 에 쿠폰 4장 도시락통으로 교환해서 조금씩 사서 맛 보기 추천 3일 ㅇ 아침 중앙시장 근처 소문난돼지국밥	O O O O O O B_TOR B_TOR B_TOR B_TOR O O O B_TOR O O B_TOR O O O B_TOR O O O O O O B_TOR O B_TOR O B_TOR O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O B_TOR B_RES I_RES O O O O B_RES O O O O O O O O B_LOC O O O O O B_TOR O O B_TOR O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O B_TOR O B_RES
데이트브이로그 부산 커플브이로그 안녕하세요 챈아 입니다 부산 여행브이로그 2탄 광안리 아쿠아리움 해운대 풀코스여행ㅎ 바다를 온몸 으로 느끼고 왔습니다 구독좋아요 눌러주시면 좋은 일이 생길거예요 오늘 도 영상 봐주셔서 감사드려요 앞으로도 자주 들러 주세용 브금 대통령 2 227 브금 대통령 54 브금 대통령 418 브금 대통령 봄 바람 5 브금 대통령 브금의숲 5494	O B_LOC O O O O B_LOC O O B_TOR O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
여행 브이로그 부산 가을 여행 태종대 조개구이 더베이101 해운대 파도	O O B_LOC O O B_TOR O B_TOR B_TOR O
추억 나의 아름다웠던 황리단길 경주 여행 경주 가볼만한곳 대릉원 황리단길 볼거리 카페 골목 국내여행 4	O O O B_LOC B_LOC O B_LOC O B_TOR B_LOC O O O O O
한복 대여점이 있다고 해서 달려간 곳은 650여년 의 역사를 가진 유교 교육 회관 전주향교 였는데요 고즈넉한 향교 마당 한 켠에서 한복 을 빌려주는 분을 만났습니다 와 정말 향교 안에 한복 대여점이 있네요 다양한 디자인에 고운 색을 자랑하는 한복 이 무려 400벌 이 넘게 있습니다 그런데 어떻게 한복 을 빌려줄 생각을 하게 되신 거예요 1년전 에 전주한옥마을 에 오게 됐는데 한지 한복 부채 는 많이 있는데 전통의상인 한복 이 안 보이는 거예요 그래서 한복 을 알려보자는 생각에 시작하게 된 거죠 이벤트로 시작된 한복 체험은 최근 를 통해 빠르게 입소문이 퍼지고 있는데요 주말 이면 소장하고 있는 한복 이 모자랄 정도로 큰 인기를 끌고 있다고 합니다 최신 유행에 뒤쳐질 수 없잖아요 그래서 저도 봄 과 어울리는 색으로 한벌 골라봤습니다 봄꽃 같죠 한복 을 골랐으니 갈아입고 올게요 변신 정말 예쁘죠 조선시대 의 여인 같지 않사옵니까 제가 오늘 한복 을 입었으니까 한옥마을 을 제대로 투어해 보겠습니다 가시죠 예쁜 때때옷을 입고 한껏 들뜬 마음으로 막 향교를 나서는데요 한 눈에도 조금 특별해 보이는 자전거 한대 가 멈춰서더라고요 이 정체불명의 자전거 는 뭐예요 한옥마을 에 관광오시는 분들을 위해서 인력거 여행을 하는 거예요 이곳저곳을 둘러보면서 구경도 하고 설명도 해드려요 와 이거 아이디어 좋네요 친절하게도 설명을 해준다는 말에 고민 없이 냉큼 올라탔습니다 저 이제 출발해요 출발 이동수단이었던 인력거 에 자전거 를 연결하는 재치있는 발상으로 창업한 유명훈 씨는요 전주 토박이인 장점을 이용해 한옥마을 구석구석을 관광객 들에게 소개하는 일을 하고 있다고 해요 외국에는 릭 샤나 페디캡이라고 해서 이동수단이 많은데 한옥마을 에는 그런 것이 없고 이 거 안 탔으면 이 곳까지 못 봤을 거 같다는 말을 들을 때 제일 보람 있어요 인력거 위에서 오가는 관광객 들을 보는 또 다른 재미가 있었는데요 여기도 한복 저기도 한복 고운 우리 옷이 저마다의 멋을 뽐내며 한옥마을 을 곱게 수놓고 있더라고요 전통과 현재가 공존하는 신비로움이 느껴졌습니다	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O B_TOR O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O
태화강국가정원 이고요 다른 한 곳이 오늘 소개해드릴 순천만국가	O O O O O O O B_TOR
여행브이로그 가평 자라섬 꽃구경 다녀왔어요	O B_LOC B_TOR O O
더킹 촬영지로도 유명한 동백섬 에 다녀온 태건 동백섬 에 간다면 이건 놓치지 마세요	O O O B_TOR O O O B_TOR O O O O O
전주학산숲속시집도서관	B_TOR
60초경북여행영화제 최우수 경북 가볼만한곳 경주 첨성대 와 분황사 황화코스모스 문경새재 청송 백석탄계곡 군위 화산산성 포항 경상북도 수목뭔 영양 맹동산	O O B_LOC O B_LOC B_TOR O B_TOR B_TOR B_TOR B_LOC B_LOC B_LOC B_TOR B_LOC B_LOC O B_LOC B_TOR
12 당일치기 부산 여행 브이로그 사계진미 기장 찰리채플린 카페 송정해수욕장 부산 수영로교회	O O B_LOC O O O B_LOC B_CAF O B_TOR B_LOC O
병천순대 코스트코 도 담고 있습니다	B_RES O O O O
뒤에 대구미술관 입니다	O B_TOR O
639 청초호수공원	O B_TOR
625 전주 화산물갈비	O B_LOC B_RES
미쳤나 봐요 여러분 여기는 해운대 입니다	O O O O B_TOR O
부산진구 전포동 인근에 위치한 상호미지수 입니다	B_LOC B_LOC O O B_RES O
국내 여행 브이로그 울산 내원암계곡 태화강 국가정원 십리대숲 재미와 감동의 꿀조합	O O O B_LOC B_TOR B_TOR O B_TOR O O O
폼피츠 반려견 스타필드 고양스타필드 주말 나들이 브이로그	O O B_TOR B_TOR O O O
카페 주소 부산시 수영구 광일로 29번가길 18 1층 한잔 의 풀내음 카페 인스타그램 여러분즐거운 추석 연휴 보내셨나욧 ㅎ 저는 당일빼고 나와서 일했는데 구독자 님도 많이 만나고 이리저리 바쁘게 보냈습니다 잠깐 본가에도 가서 엄마 랑 동생 들이랑 드라이브도 하고 맛있는것도 많이 먹고 나름 추석 을 즐긴것 같아요 내일부터 는 다시 일상으로 돌아가는 구독자 님덜 ㅠㅠ 따흐흑 마지막으로 제 브이로그 보면서 연휴마무리 잘 하시기를 바래봅니다 이번 영상은 8월말9월초 영상입니다 ㅎㅎ 갑자기 코로나 확진자 가 퐈아아악 증가해서 저도 매장에 손님 들의 발길이 조금 끊겨서 ㅋㅋㅋㅋ 영상 찍는 의욕도 쪼금 잃어버려서 조각조각난 영상이였답니다 ㅎㅎ 지금은 다시 의욕풀충전해서 일하고 있으니 걱정들 마셔요 흐흐 항상 응원해주시고 좋아해주시고 댓글남겨주셔서 감사해요 다들 코로나 조심하세요 성형 및 시술다이어트보조제 협찬광고문의 일절 받지 않습니다 자막 도움주기 53 2 카메라 11 6400 편집 프로그램 13 영상과 관련없거나 예의 없는 댓글은 무통보 삭제 및 차단합니다	O O B_LOC O O O O O B_CAF I_CAF I_CAF O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
일상 브이로그 행궁동 카페 어고흐 수원 맛집 춘천메밀막국수 카페 서천	O O B_LOC O B_CAF B_LOC O B_RES O O
밤나무집 춘천닭갈비	B_RES O
새 소리가 너무 좋습니다 순천만습지 는 또 오고 싶습니다	O O O O B_TOR O O O O
벚꽃길 만송정 낙동강 모래사장 감탄이 저절로 나오는 풍경	O B_TOR B_TOR O O O O O
승보전 은 승보사찰인 송광사 를 상징하는 전각입니다	O O O B_TOR O O O
만휴정 에서 이곳 다리 가 가장 사진 찍기 좋은곳입니다	B_TOR O O O O O O O O
울산 여행 브이로그 자연을 만끽할 수 있는 울산 여행 영남알프스 취서산장 찐후기 파래소폭포 국내여행지 추천	B_LOC O O O O O O B_LOC O O O O B_TOR O O
쭌 유 커플 브이로그 이렇게 갑자기 부산 광안리 로 즉흥여행 떠나기	O O O O O O B_LOC B_TOR O O O
울산 브이로그 수제버거 맛집 신상카페 라메르판지 나들이	B_LOC O O O O B_CAF O
구석구석 골목골목 마다 사람들의 숨은 이야기가 자리하고 있는 한옥마을 누군가 담벼락에 한가득 꽃을 피웠습니다 어머니 벽을 누가 이렇게 예쁘게 그려놨어요 골목에 사는 선재양반 이 그렸어요 학생 들이랑 젊은 사람들이 우르르 왔다 갔다 하는 걸 가만히 바라보고 있으면 너희는 젊어서 좋겠다 하죠 언제 이렇게 바뀐 거지 예술가 촌으로 이쪽으로 가면 미술관도 많고 공방도 많고 꽃길 따라 물길 따라 이어진 길에는 또 하나의 마을이 들어섰습니다 서학동 예술마을 인데요 학교가 많아 선생 촌이라 불리던 이곳이 지금은 예술인 들의 마을이 됐습니다 매주 토요일 이면 예술가 들은 장은 열고 직접 거리로 나오는데요 예술이라는 것들을 우리가 문턱 하나 를 낮춰서 편하게 어디서든 공유할 수 있고 나눌 수 있고 우리가 취할 수 있다는 개념을 가지고 장을 움직이고 있는 거죠 예술인 들의 손 을 탄 작품들이 즐비합니다 예쁘다 직접 다 만드신 거예요 얼마예요 5천원 이요 5천원 이요 이거는 사야할 것 같은데 어때요 딱 제 것이죠 잘 어울리죠 제 것이죠 눈 둘 곳이 많은 예술인 들의 장터	O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR I_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
화성행궁 과 방화수류정 은 사진 찍기 좋은 문화재로 로 화제가 됐고	B_TOR O B_TOR O O O O O O O O
쇼쇼죠 죠 일상브이로그 이케아 일산 고양 점 온라인 쇼룸 브리오 기차 놀이 공룡 이케아레스 토랑	O O O B_TOR B_LOC B_LOC O O O O O O O B_RES I_RES
부산 기장 맛집 철마밤나무집 에서 여사친 들과 해물파전 과 닭백숙 먹방브이로그	B_LOC B_LOC O B_RES O O O O O O O
오늘 도 를 찾아주셔서 감사합니다 여름 휴가로 경주 옥산서원 계곡을 찾아 신나게 물놀이를 하고 왔어요 주차장이 가까워서 아기랑 가기도 편하고 수심이 얕아서 좋더라구요 그럼 오늘 영상도 즐겁게 시청해주세요 브금 대통령 음악시간 4326 쟈니클래스 경상도 할아버지 경주 아기랑 할아버지 와 손주	O O O O O O O B_LOC B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O
혼자 떠나는1박2일 강릉여행 동화가든 툇마루커피 폴앤메리 강문해변	O O O B_RES B_CAF B_RES B_TOR
천등산 기슭에 자리잡고 있는 봉정사 는	O O O O B_TOR O
춘천 남이섬 공연 명 도팀 출동 브이로그 찍어봤어요 양철인간 배 처음 탄데요	B_LOC B_TOR O O O O O O O O O O
평범한 대학생 의 대전 당일치기 여행 브이로그 먹으러 떠난 여행 성심당 빵 마카롱 인생연어초밥 잘 먹는 브이로그 다영	O O O B_LOC O O O O O O B_CAF O O O O O O O
짧은 대전 브이로그 와요사무실카페 커피 카라멜	O B_LOC O O O B_RES
화개장터 입구에 카누 체험하는 곳이 있다	B_TOR O O O O O
1월마지막주 부산 브이로그 프리미엄 버스 예쁜 카페 청사포 기장 바다 바다 바다	O B_LOC O O O O O B_TOR B_LOC O O O
안동 카페브이로그 코로나 와 폭설에도 열일하는 카페사장 의 하루 안동 맛집 속초이모네찜 엘사케이크	B_LOC O O O O O O O O B_LOC O B_RES O
대전 일상 브이로그 50 대전 맛집 소개 킨토토 도프차일드키친 사나고카페 대전 소품샵잠시다락	B_LOC O O O B_LOC O O B_RES B_RES B_CAF B_LOC O
베리도넛	B_CAF
11 대전 브이로그 고등학교 친구 와 은행동 상소동산 림욕장 한남대 뿌시기 성심당 튀김소보 로	O B_LOC O O O O B_LOC B_TOR I_TOR O O B_CAF O O
힐링 브이로그 시골집 가평 1박2일 조카랑놀기모두의마블 소고기 파티 나인블럭 가평 점	O O O B_LOC O O O O B_CAF B_LOC O
노랑나랑 천안 나들이 일상 데이트 브이로그 각원사 49	O B_LOC O O O O B_TOR O
단양 여행 브이로그패러글라이딩 다원 소백산빌리지 냉천막국수 대학생 일상 브이로그 마늘만두 단양구경시장 학생회 엠티	B_LOC O O B_RES O B_RES O O O B_RES B_TOR O O
설악케이블카	B_TOR
부산 데이트 에서 겟레디 복숭아치케 복숭아스무디 소문난암소갈비 브이로그	B_LOC O O O O O B_RES O
울산 부산 여행 브이로그 미국 에서 온 친구 들 홈파티하는 음주로그 기막힌 환영식 광안리 해운대 간절곶 탐방	B_LOC O O O O O O O O O O O O O O B_TOR O
이건 하이피넛 에서 구매한 유리컵인데 친구 선물이에요	O B_TOR O O O O O
서울 근교 가볼만한곳 직장인 주말 브이로그 가평 여행 아침고요수목원 11	O O O O O O B_LOC O B_TOR O
대구근현대사전시관	B_TOR
기둥참하누 10만원이상 이디야 5500원 강릉역 51200원 상봉역	B_RES O O O B_LOC O B_LOC
문화재여행 길잡이 채널입니다 문화야놀자 는 누구나 쉽게 역사유적지에 대해 흥미를 가질수 수 있도록 전문적이지 않은 일반적인 내용을 재밌는 설화와 문화재 설명으로 간단하게 풀어놨습니다 여행을 갈때 친구 중에 누군가는 가이드 가 되어 준다면 더 유익한 여행이 되겠지요 사진만 찍고 오는 여행에서 업그레이드 하세요 최대한 쉽게 전달되기 바랍니다 원래 이번영상은 설총묘 였으나 가을 이 너무이쁜 불국사 를 먼저 다녀 왔습니다 문화유산편을 먼저 올려드리니 참고 해 주세요 차 안에서 미리보고 가시거나 도착하셔서 들으시면 현장에서 안내 해설을 들으시는듯 도움이 되실겁니다 구성 1 미리보기 스토리 문화재 돋보기 불국사 2편 에서 답사꿀팁 얼굴 없는 부처 찾아보기 문화샘 채널에서는 경주 펼쳐보기를 시작으로 한국 역사흐름을 기준으로 한 전국시대순 유적지여행 길잡이 역할을 하고자 합니다 유적지 여행을 하는 모든사람들에게 기존에 전해져오는 문화재속이야기를 유적지 현장에서 누구나 쉽게 이해하고 우리 역사문화재에 관심을 가지는데 도움이 될수 있도록 스토리 텔링으로 구성했습니다 테마는 시대흐름에 따른 유적지여행으로서 문화쌤의 수년간 유적지 탐방 경험을 기초로 하였습니다 테마 1 경주 펼쳐보기 신라 성장 법흥왕릉 백률사 박물관 역사관내 관련유구 확인 서출지 신라불교 진평왕릉 골굴사 원효대사 설총묘 월정교 교촌마을 신라 발전 선덕여왕릉 분황사 황룡사지 첨성대 신라 통일 무열왕릉 김유신장군묘 동궁 과 월지 감은사지 이견대 문무왕릉 신문왕릉 재매정 신라 쇠퇴 괘릉 흥덕왕릉 삼릉 신라 멸망 포석정 신라고분군 속 인물을 만나기 대릉원 노서동 노동동고분군 대표문화유산편 불국사 석굴암 양동마을 시대순코스는 시대순탐방테마 시작할때 올려드리겠습니다 문화쌤 채널에서 소개하는 문화재스토리는 현제 까지 밝혀지거나 추정하고있는 유적지로서 새롭게 등장하는 연구결과나 논문은 포함하지 않습니다 또한 대중 이 어려울수 있는 내용은 담지 않습니다 자료는 삼국사기 와 삼국유사 에 기록된내용과 문화재청 에 등록되어있는 유적지장소를 기본으로 참고 하고 있습니다 새로운내용이나 더 깊이 있는 내용을 알고싶으신 분들또는 이미 지식이 풍부하신분들은 지역 학예사 를 통하시거나 전문 서적과 더 전문적인 강의를 통해 탐구하시기 바랍니다 모든역사유적지는 추정으로 바라보는 것이 많고 정답을 내릴수 없거나 지금까지 논란이 되고 있는 부분이 많으므로 가벼운 시각으로 채널을 시청해주시면 감사하겠습니다 문화쌤 채널은 여러분들의 유적지여행이 알찬 여행이 될수있도록 돕겠습니다	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O B_LOC O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O B_TOR B_TOR O O O O O O B_TOR B_TOR O B_TOR B_TOR B_TOR O O B_TOR B_TOR B_TOR B_TOR O O B_TOR B_TOR B_TOR I_TOR I_TOR B_TOR B_TOR B_TOR B_TOR B_TOR O O B_TOR B_TOR B_TOR O O B_TOR O O O O B_TOR B_LOC B_TOR O B_TOR B_TOR B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4 속초 오션뷰카페 감성브이로그 강원도 강릉 속초 오션뷰펜션 에서 보는 일출 속초중앙시장 에서 야식 사기	O B_LOC O O B_LOC B_LOC B_LOC O O O O B_TOR O O O
캘리그라피 작가 미상 이의용 씨가 운영하는 창작자 공간과 독립서점 허송세월 그리고 카페 어솔트 가 함께 입점해서 좋은 시너지를 내고 있는 곳입니다	O O O O O O O O O B_TOR O O O O O O O O O O O
신세동벽화마을 을 산비탈을 따라 옹기종기 작은 집들이 모여서 마을을 이루는 곳이다	B_TOR O O O O O O O O O O
이상 단양 도담삼봉 국내여행을 마칩니다	O B_LOC B_TOR O O
채널구독 16 시니인스타그램 여러분 안녕하세요 강릉 여행 2편 마지막 화입니다 강문해변 바다가 정말 예쁘지 않나요 힐링힐링 폴앤메리 에서 수제 햄버거 를 먹었는데요 주말 인 것도 있고 인기도 많은 햄버거 집이라 1시간30분 을 기다렸어요 ㅋㅋㅋ 근데 바다 구경하면서 사진 찍고 놀다 보면 훌쩍 가더라고요 드실 분들은 미리 가셔서 대기 표 받아야 한다는 점 참고해주세요 햄버거 는 무난하게 맛있었어요 수제햄버거 라 프랜차이즈 햄버거 와는 다른 건강한 버거 먹는 기분이었어요 무엇보다 치즈 가 많아서 좋았습니다 영상에선 제가 먹은 버거 만 가격을 적어놨는데 혜선 이는 베이컨모짜렐라버거 7500원 성필 이는 앵그리모짜렐라버거 7500원 이었어요 베이컨치즈버거 는 제가 먹은 버거 에서 베이컨 만 들어간 거고 앵그리버거 는 할라피뇨 가 들어간 버거 였어요 앵그리버거 는 캡사이신 같은 매운맛이니 참고해주세요 안목해변 카페거리 에 위치한 엘빈 카페 엘빈 카페 말고도 좋은 카페가 많았지만 친구 들이 여기 케이크 가 먹고 싶다 해서 엘빈카페 를 갔어요 케이크 5조각 먹을 생각으로 간 건 아닌데 어쩌다 보니 5조각 이나 먹었네요 ㅋㅋㅋㅋㅋㅋ 대체적으로 다 너무 맛있었어요 특히 딸기타르트 티라미수 정말 맛있게 잘 먹었습니다 이렇게 해서 강릉 여행도 끝났네요 다음 여행은 어디로 갈까요 많은 시니언즈 가 제 여행 영상을 많이 좋아해 주셔서 요즘 너무 기뻐요 정말 너무너무 감사합니다 제 영상 봐주셔서 감사합니다 시니 의 또 다른 재미있는 컨텐츠 각 나라별 제품 구매 후기 노오븐 베이킹부터 디저트 까지 18 시니 의 먹방 리뷰 5 너 이거 사봤니 시니 의 구매후기 본 영상은 무단 공개 또는 배포를 엄격히 금지합니다 본 영상은 유료광고가 포함 되어 있지 않습니다	O O O O O B_LOC O O O O B_TOR O O O O O B_RES O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR B_TOR O O B_CAF I_CAF B_CAF I_CAF O O O O O O O O O O O O B_CAF O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
전주 여행 전북 여행 전주 가벼운 마음으로 만난 삼천변길	B_LOC O B_LOC O B_LOC O O O B_TOR
며칠 전 이케아고양점 에 처음 다녀왔어요	O O B_TOR O O O
로이로이서울 스타필드 브이로그	O B_TOR O
조선왕조 의 뿌리가 깊게 잠든 곳에서 의미 있는 행사가 열렸습니다 조선시대 한양 에서 태조어진 을 새로 모사하기 위해 경기전 에 어진을 모셔왔다 다시 돌아오는 과정을 재현한 건데요 진발 어진행렬은 노송광장 에서 출발해 경기전으로 이어집니다 취타대의 웅장한 연주와 함께 선두의 어진을 호위하는 전라감사가 행렬을 전라감사 역할을 맡고 있는데요 단순한 우리 문화의 복원이 아니고 이제 전주 가 세계적인 문화도시로 가고 대한민국 의 영토를 전 세계로 뻗어 나가기 위한 일종의 고증인 동시에 미래를 위한 창조라 생각합니다 태조 어진은 전국 각지 전각에서 보관되는데요 전쟁과 민란으로 소실되고 전주경기전 에 봉안된 어진만이 유일하게 남아서 역사적 의미가 더 깊습니다 오직 전주 에서만 볼 수 있는 태조어진 봉안행렬 시민 뿐만 아니라 관광객 의 눈길까지 사로잡습니다 실제 왕 을 모시듯 경건하게 치러진 어진봉안행렬 서쪽 은 이곳 전라감사 나 지방관 일행이 양쪽 에 서서 어진을 모실 때 예를 갖추게 됩니다 어진이 모셔진 가마가 경기전 안으로 들어오고 의식이 시작됩니다	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
울산 여행지 추천 장생포 모노레일 고래생태체험관 아기랑 함께하는 울산 여행 육아브 이로그	B_LOC O O B_LOC O B_TOR O O B_LOC O O O
3 다심원 다도체험 1인 5000원 녹차 황차 홍차 다과 제공	O B_CAF O O O O O O O O
울산 여행 브이로그 뚜벅이 당일치기 대왕암공원 오션뷰 카페 달동 맛집 옵스 빵 먹방	B_LOC O O O O B_TOR O O O O O O O
다시 광안리 에서 남천동 으로 넘어온 건데	O B_TOR O B_LOC O O O
마음 비우기 순천만습지 에서 만난 짱뚱어 와 게 엄마 의 집밥 갈대 숲천천히 쉬어가기	O O B_TOR O O O O O O O O O O O
직장인 브이로그 1탄 춘천산토리니 춘천감자빵 감자밭 데이트출근하기일상브이로그	O O O B_CAF O B_CAF O
제이드가든 자라섬 비와 서못갔지 만 여우사이	B_TOR B_TOR O O O B_RES
353 무등산 수박 등 언박싱	O B_TOR O O O
360 57 167 순천 여행 순천 보성 팸투어3 순천만국가정원 봉화언덕 꿈의 다리 한국 정원 별빛축제 360	O O O B_LOC O B_LOC O O B_TOR O O O O O O O
오늘 여정의 첫 출발지는 전주역 오늘 은 전주 일상 속으로 들어가 보려고 오랜만에 버스 를 기다리고 있어요 저기 버스 온다 79번 안녕하세요 79번 버스 맞죠 예 전주 의 숨겨진 멋을 찾기 위해 79번 버스 에 올랐습니다 전주 시내를 가로지르며 사람들의 바쁜 일상 속으로 달려 나가는 버스 삶의 속도에 박자를 맞추는 정겨운 들썩임이 참 좋습니다 숨은 보물을 발견한 기분이에요 버스 를 타고 여름 의 끝에 도착했습니다 여기서 보면 이 연못이 굉장히 멀리까지 보이는데요 연두색 캔버스에 예쁜 분홍색깔 물감을 톡톡 떨어뜨려놓은 느낌이 듭니다 눈 이 시원할 만큼 너른 호수를 품고 있는 덕진공원 도심 속에서 이렇게 청량한 자연의 풍경을 만나기란 쉽지 않은 일인데요 전주 시민 들에게는 바로 코앞의 일상입니다 고려시대 에 조성되어 천년 의 시간을 보내온 호수 그 긴 세월의 은은함이 연꽃 향기로 전해지는 것 같습니다 다른 곳은 농사를 짓기 위해 연못을 만들었지만 전주 는 동서남쪽 에 산이 있고 북쪽 에는 없기 때문에 기가 빠져나가는 것을 막기 위해 덕진연못 을 만들었습니다 밤 에는 은은한 달빛도 비추고 네온도 비추어 젊은 사람들이 특히 많이 오는 곳입니다 와 물방울이다 투명한 아침 이슬이 맺혔나 봐요 어쩜 이렇게 예쁘지 평소에는 무심히 지나쳤을 풍경도 마음에 담아보니 신기하지 않은 게 없습니다 뜻밖의 휴식이 안겨주는 즐거움이겠죠	O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_TOR O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O B_TOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
도담삼봉 을 가까이서 볼 수 있는 황포돛배 유람선 등이 있다	B_TOR O O O O O O O O O
인천광역시 중구 북성동3가 차이나타운로 43	B_LOC O O B_TOR O
일상 남편 두고 외박하기 스타필드 고양 스 포츠몬스터 방방 트 램벌린 곱창 신혼부부 광주 브이로그 일상 4	O O O O B_TOR B_LOC B_TOR I_TOR O O O O O B_LOC O O O
350600 청주 정북동토성	O B_LOC B_TOR
횟집 양양 후진활어센터 수미네회 40 해산물 40	O B_LOC B_TOR B_RES O O O
경주 는 신라시대 에 한국 의 서울 이었어요 문화 유적지로 유명한 도시라서 약간 심심한 이미지에요 그런데 놀이공원이 있는지 처음 알았어요 경주월드 에는 놀이기구도 있고 워터파크도 있어요 한국 에서 가장 무서운 롤러코스터 가 있어요 와 같이 놀이동산 가서 놀았어요	B_LOC O O O B_LOC O B_LOC O O O O O O O O O O O O O B_TOR O O O O O B_LOC O O O O O O O O O O O
순천만 일몰 겨울 에 더 볼만한 여행지 순천만 과 와온해변	B_TOR O O O O O O B_TOR O B_TOR
쳐먹는일기6 가족 들이랑 대전 데이트하고 먹는 브이로그 오씨칼국수 성심당 한밭수목원 대하구이 도다리회 오징어회	O O O B_LOC O O O B_RES B_CAF B_TOR O O O
